clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
AS,35,152,8,5,0.935,0.875,0.95,0.813953488372093,0.9125,40
MR,33,137,23,7,0.85,0.825,0.85625,0.5892857142857143,0.840625,40
MS,25,158,2,15,0.915,0.625,0.9875,0.9259259259259259,0.80625,40
MVP,28,155,5,12,0.915,0.7,0.96875,0.8484848484848485,0.834375,40
PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.7949999999999999,0.9487499999999999,0.820895849072253,0.871875,200
