,N,AS,MR,MS,MVP
N,97.5,0.0,1.5,0.0,1.0
AS,0.0,94.5,3.5000000000000004,0.5,1.5
MR,1.5,2.5,92.5,2.5,1.0
MS,0.0,0.5,1.5,94.0,4.0
MVP,3.0,3.0,1.0,2.0,91.0
