,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,94.5,2.5,0.5,2.5
MR,0.0,1.0,96.5,1.5,1.0
MS,0.0,0.5,1.5,94.0,4.0
MVP,1.5,2.5,1.5,2.0,92.5
