indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,4-8-15-30,4,0.23528374114529255,30x212,0.03806829999666661,4,0.11632745336027525,0.2718301472900866,8,0.05327684820403268,0.17556742738744605,15,0.047272314669814894,0.17216637808486432,30,0.07480163011641454,0.07405644852485428
1,4-8-15-30,4,0.23220441550655704,30x212,0.033957800013013184,4,0.10475134547990392,0.2231259548157908,8,0.04537506241705221,0.17509631447396407,15,0.058080502356903096,0.10373775298364485,30,0.061644518315341186,0.08103317879149946
2,4-8-15-30,4,0.23211614611198905,30x212,0.03827619997900911,4,0.0957282533764329,0.29659169468368635,8,0.04861759690639791,0.15261963098816458,15,0.06700531103246407,0.11171288208088603,30,0.055496465830516914,0.07910908244505747
3,4-8-15-30,4,0.22734920101555461,30x212,0.03927849998581223,4,0.10063212879703116,0.24486828709531552,8,0.05062005926309968,0.16488544087242657,15,0.04849966013335023,0.11846217423157238,30,0.06310599611386461,0.07376624103740945
4,4-8-15-30,4,0.23411113758834187,30x212,0.03461430000606924,4,0.12365951253280622,0.18003884274268347,8,0.049286076626571765,0.156853993177557,15,0.047862444837743774,0.1360748900649988,30,0.05317851502754247,0.10076505900854037
5,4-8-15-30,4,0.22591436099066822,30x212,0.03463109998847358,4,0.10991041309103927,0.2626956342661927,8,0.0479674381464053,0.1607966427774943,15,0.05144690857041398,0.11128229035452357,30,0.044616236912344696,0.08828841940879688
6,4-8-15-30,4,0.2322759974669048,30x212,0.033230000000912696,4,0.11396052746884378,0.24481083748569699,8,0.054526011897694925,0.14505710890361367,15,0.05194144074568486,0.07121609858813076,30,0.04798306043353111,0.07739545531819741
7,4-8-15-30,4,0.2140930624958365,30x212,0.03404229998704977,4,0.08804318409102173,0.3038121706168827,8,0.04395628949985551,0.20941723701568637,15,0.053603624040982435,0.13108995832090994,30,0.053103667540655444,0.07736857425823766
8,4-8-15-30,4,0.2295150774540317,30x212,0.030892499984474853,4,0.11211878754965794,0.17873454285256,8,0.04598425727733056,0.11802721465410582,15,0.047821983149378314,0.09401176371787855,30,0.047636765392988764,0.06280263094836841
9,4-8-15-30,4,0.22825780972597845,30x212,0.031025400006910786,4,0.11083457905883723,0.2522422508074353,8,0.04935466405731857,0.13319356788000428,15,0.04733178539781624,0.10018734594816037,30,0.046286819128688886,0.07665806907717133
10,4-8-15-30,4,0.219283748307398,30x212,0.03246600000420585,4,0.10646516980911759,0.2179272282241694,8,0.050272699717475125,0.12293095727830312,15,0.049417889039905044,0.1133052158281931,30,0.04198941006461277,0.08867638827938766
11,4-8-15-30,4,0.2394692278010708,30x212,0.044804600009229034,4,0.11456018773906215,0.30983826208498044,8,0.04921145407206703,0.14757547383724742,15,0.0533873566914757,0.11202720376235488,30,0.05607077963158478,0.06974233752656027
12,4-8-15-30,4,0.23192029100523126,30x212,0.04060460001346655,4,0.10536931236741667,0.26273584740240535,8,0.05064069951295239,0.1321142092870084,15,0.09824736716347394,0.12428758877607149,30,0.05321380854189202,0.09405818506452836
13,4-8-15-30,4,0.24898825368423685,30x212,0.026909599982900545,4,0.1398486697708098,0.15814484663222908,8,0.04810300096304611,0.12415622650883718,15,0.05892513584538449,0.08655405344825248,30,0.04468396109314423,0.09347408712611274
