indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,32-18-10,3,0.2743223827994354,10x212,0.09462620000704192,32,0.03077230408545064,0.4181943841527304,18,0.25591423406939345,0.13224019540169768,10,0.47101928310473495,0.10190742925009949
1,32-18-10,3,0.2651822083394119,10x212,0.09903569999733008,32,0.029075210025538416,0.4030080965383689,18,0.2506624303882499,0.1573296152970706,10,0.4488183588884197,0.13430209642930296
2,32-18-10,3,0.2646388679804008,10x212,0.09877949999645352,32,0.030007875996624238,0.4160119092721339,18,0.25010697392347336,0.1631775295285239,10,0.4687460910212511,0.1295526092854436
3,32-18-10,3,0.2729082602036178,10x212,0.09611579999909736,32,0.03319582235516729,0.4163060375271343,18,0.2598410613121737,0.15041520200933214,10,0.4594901799447971,0.12107797567143723
4,32-18-10,3,0.26301637871841343,10x212,0.09139549999963492,32,0.029304956970745328,0.4000801408184878,18,0.22050658780400412,0.12767889780242375,10,0.45234426587500226,0.11867345080852422
5,32-18-10,3,0.27696832958319473,10x212,0.09616670000832528,32,0.03491377448495453,0.43158063245086836,18,0.23846930756491305,0.14037698484186553,10,0.4298772848543482,0.12114936741032398
6,32-18-10,3,0.2699796703955107,10x212,0.09279920000699349,32,0.03496971647164624,0.4163728889833498,18,0.276097807759274,0.1588232635407994,10,0.45291673645201097,0.11764021289691431
7,32-18-10,3,0.2763867282899978,10x212,0.08991130001959391,32,0.035594863218921,0.4140648892822867,18,0.2570316545922835,0.13242864785323555,10,0.4450341174373947,0.11377795047219491
8,32-18-10,3,0.2598855585798543,10x212,0.0896667999913916,32,0.03108493573728043,0.4109223039692219,18,0.27433298275082,0.15075857879692192,10,0.45152612040797413,0.11723345478232765
9,32-18-10,3,0.2497092566597439,10x212,0.10451430000830442,32,0.032053616718566894,0.4049912764553477,18,0.23050024609001385,0.1722259402179634,10,0.38256942463594007,0.13761490006954374
10,32-18-10,3,0.25173287570693464,10x212,0.0968795999942813,32,0.035812051350735494,0.3898721160485333,18,0.22534015939087024,0.15654553326599982,10,0.4366470000883573,0.1448926895472761
11,32-18-10,3,0.27071748215920816,10x212,0.10106199997244403,32,0.03353854604035289,0.3905716106641929,18,0.2574886145646985,0.11561093044297022,10,0.4728055126990242,0.08151318560001815
12,32-18-10,3,0.2925520006829064,10x212,0.10847829998238012,32,0.032749578859873986,0.3946011657820781,18,0.24819194213115428,0.162293390149428,10,0.44880676533714725,0.13018032458877946
13,32-18-10,3,0.25226945945165813,10x212,0.09832980000646785,32,0.030754100364769537,0.4062048130847738,18,0.27204191779205955,0.14524730859804827,10,0.47145205817169106,0.11493893563411943
14,32-18-10,3,0.25730353986437987,10x212,0.093330599978799,32,0.03155250417770471,0.4075280798876525,18,0.24601713095354633,0.15425912013091758,10,0.41784020482523115,0.11761278870389344
