distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
17-3,2,KNN,DeepONMF_H2,1,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
17-3,2,KNN,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
17-3,2,KNN,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
17-3,2,KNN,DeepONMF_H2,4,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
17-3,2,KNN,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
17-3,2,KNN,DeepONMF_W,1,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
17-3,2,KNN,DeepONMF_W,2,147,33,7,13,0.9,0.91875,0.825,0.9545454545454546,0.871875
17-3,2,KNN,DeepONMF_W,3,150,33,7,10,0.915,0.9375,0.825,0.9554140127388535,0.88125
17-3,2,KNN,DeepONMF_W,4,151,36,4,9,0.935,0.94375,0.9,0.9741935483870968,0.921875
17-3,2,KNN,DeepONMF_W,5,150,33,7,10,0.915,0.9375,0.825,0.9554140127388535,0.88125
17-3,2,SVM,DeepONMF_H2,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
17-3,2,SVM,DeepONMF_H2,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
17-3,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
17-3,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
17-3,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-3,2,SVM,DeepONMF_W,1,149,39,1,11,0.94,0.93125,0.975,0.9933333333333333,0.953125
17-3,2,SVM,DeepONMF_W,2,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
17-3,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
17-3,2,SVM,DeepONMF_W,4,150,38,2,10,0.94,0.9375,0.95,0.9868421052631579,0.94375
17-3,2,SVM,DeepONMF_W,5,148,38,2,12,0.93,0.925,0.95,0.9866666666666667,0.9375
17-3,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
17-3,2,UjaNet,DeepONMF_H2,2,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-3,2,UjaNet,DeepONMF_H2,3,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
17-3,2,UjaNet,DeepONMF_H2,4,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
17-3,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-3,2,UjaNet,DeepONMF_W,1,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
17-3,2,UjaNet,DeepONMF_W,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
17-3,2,UjaNet,DeepONMF_W,3,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
17-3,2,UjaNet,DeepONMF_W,4,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
17-3,2,UjaNet,DeepONMF_W,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
