indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,18,DeepONMF_H1,1,nndsvd,0.26470238383180383,18x212,0.02030219999141991,18,0.2647023838318038,0.2979125995586145,0.01950679998844862
1,SNR_0db,N,New_N_002.wav,18,DeepONMF_H1,1,nndsvd,0.2620956332074962,18x212,0.01783709996379912,18,0.2620956332074962,0.32140622889420584,0.01697330002207309
2,SNR_0db,N,New_N_003.wav,18,DeepONMF_H1,1,nndsvd,0.26762554798875493,18x212,0.01767730002757162,18,0.26762554798875493,0.3166605375831365,0.016945900046266615
3,SNR_0db,N,New_N_004.wav,18,DeepONMF_H1,1,nndsvd,0.2678204393968295,18x212,0.017254500067792833,18,0.2678204393968295,0.31691992331055363,0.01651829993352294
4,SNR_0db,N,New_N_005.wav,18,DeepONMF_H1,1,nndsvd,0.26478600855246914,18x212,0.016969699994660914,18,0.26478600855246914,0.31304731098223954,0.01623840001411736
5,SNR_0db,N,New_N_006.wav,18,DeepONMF_H1,1,nndsvd,0.26679546312199953,18x212,0.017850800068117678,18,0.26679546312199953,0.3126545079308331,0.016987500013783574
6,SNR_0db,N,New_N_007.wav,18,DeepONMF_H1,1,nndsvd,0.2665353124614772,18x212,0.017594600096344948,18,0.2665353124614772,0.31118754596797615,0.016736499965190887
7,SNR_0db,N,New_N_008.wav,18,DeepONMF_H1,1,nndsvd,0.2615378674506961,18x212,0.019064199994318187,18,0.2615378674506961,0.31188223957372485,0.01826989999972284
8,SNR_0db,N,New_N_009.wav,18,DeepONMF_H1,1,nndsvd,0.2636716044631316,18x212,0.01913929998409003,18,0.26367160446313154,0.31542407813340434,0.018358799978159368
9,SNR_0db,N,New_N_010.wav,18,DeepONMF_H1,1,nndsvd,0.26470449819528713,18x212,0.01975430001039058,18,0.26470449819528713,0.3136192425534522,0.018779000034555793
10,SNR_0db,N,New_N_011.wav,18,DeepONMF_H1,1,nndsvd,0.26504166609235924,18x212,0.020128099946305156,18,0.26504166609235924,0.3160090164668364,0.019263299996964633
11,SNR_0db,N,New_N_012.wav,18,DeepONMF_H1,1,nndsvd,0.26704432848834436,18x212,0.018371000071056187,18,0.26704432848834436,0.30267483366462733,0.01769749994855374
12,SNR_0db,N,New_N_013.wav,18,DeepONMF_H1,1,nndsvd,0.26351372619360736,18x212,0.01799310010392219,18,0.26351372619360736,0.3195371836372999,0.017207900062203407
13,SNR_0db,N,New_N_014.wav,18,DeepONMF_H1,1,nndsvd,0.26216790662604555,18x212,0.018458800041116774,18,0.26216790662604555,0.31750819109227857,0.017735600005835295
14,SNR_0db,N,New_N_015.wav,18,DeepONMF_H1,1,nndsvd,0.27186536213833146,18x212,0.019214399973861873,18,0.27186536213833146,0.30615674975792395,0.018351500038988888
15,SNR_0db,N,New_N_016.wav,18,DeepONMF_H1,1,nndsvd,0.26942535182471933,18x212,0.018725199974142015,18,0.26942535182471933,0.3077298315346199,0.01797329995315522
16,SNR_0db,N,New_N_017.wav,18,DeepONMF_H1,1,nndsvd,0.2710550272758283,18x212,0.019043899956159294,18,0.2710550272758283,0.31779958320396096,0.0182566000148654
17,SNR_0db,N,New_N_018.wav,18,DeepONMF_H1,1,nndsvd,0.2680969461634612,18x212,0.019466100027784705,18,0.2680969461634612,0.3091888762734411,0.018368499935604632
18,SNR_0db,N,New_N_019.wav,18,DeepONMF_H1,1,nndsvd,0.2662780149058422,18x212,0.019090799964033067,18,0.2662780149058422,0.309898409642187,0.01825749990530312
19,SNR_0db,N,New_N_020.wav,18,DeepONMF_H1,1,nndsvd,0.2669308210179279,18x212,0.018619999988004565,18,0.2669308210179279,0.31683363688772836,0.01795559993479401
