,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,3,1
real_AS,0,37,1,0,2
real_MR,1,3,31,5,0
real_MS,0,0,0,39,1
real_MVP,7,2,2,7,22
