clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,152,8,4,0.94,0.9,0.95,0.8181818181818182,0.925,40
AS,37,155,5,3,0.96,0.925,0.96875,0.8809523809523809,0.946875,40
MR,31,157,3,9,0.94,0.775,0.98125,0.9117647058823529,0.878125,40
MS,39,145,15,1,0.92,0.975,0.90625,0.7222222222222222,0.940625,40
MVP,22,156,4,18,0.89,0.55,0.975,0.8461538461538461,0.7625,40
PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8358549946785241,0.890625,200
