indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,30-8,DeepONMF_H2,2,nndsvd,0.32322550421092405,8x212,0.03160129999741912,30,0.2319391270407645,0.27479313687492435,0.026968100108206272,8,0.27970368356335223,0.30540321834847584,0.0038056999910622835
1,SNR_0db,N,New_N_002.wav,30-8,DeepONMF_H2,2,nndsvd,0.3162719709861267,8x212,0.030502800014801323,30,0.23152941650886613,0.29144132881619245,0.02561120002064854,8,0.26312072871633313,0.31151220265589163,0.00410420005209744
2,SNR_0db,N,New_N_003.wav,30-8,DeepONMF_H2,2,nndsvd,0.32179670877253963,8x212,0.02984229999128729,30,0.23549841389487558,0.2894098577297626,0.025072499993257225,8,0.267383325921127,0.29954320968962467,0.0036986999912187457
3,SNR_0db,N,New_N_004.wav,30-8,DeepONMF_H2,2,nndsvd,0.3223746860898725,8x212,0.029931699973531067,30,0.2344103083636721,0.29183817477909635,0.02542149997316301,8,0.27443589219579756,0.3067954631553884,0.003708300064317882
4,SNR_0db,N,New_N_005.wav,30-8,DeepONMF_H2,2,nndsvd,0.31769064404349584,8x212,0.03126129996962845,30,0.2327521074389345,0.2859699094334182,0.026551700080744922,8,0.2670684509207535,0.3132615536087169,0.0036681999918073416
5,SNR_0db,N,New_N_006.wav,30-8,DeepONMF_H2,2,nndsvd,0.3223779536433766,8x212,0.030410300008952618,30,0.23319042920242825,0.28471562301623987,0.025960100116208196,8,0.2772023812973169,0.3009864965555432,0.0036906999303027987
6,SNR_0db,N,New_N_007.wav,30-8,DeepONMF_H2,2,nndsvd,0.3241485082197,8x212,0.02989999996498227,30,0.23371779133173268,0.2882299267841913,0.0245624000672251,8,0.2712300069461299,0.29642791197829393,0.0044929999858140945
7,SNR_0db,N,New_N_008.wav,30-8,DeepONMF_H2,2,nndsvd,0.31964732278332525,8x212,0.029361800057813525,30,0.2301582945973828,0.28435883039146836,0.02471729996614158,8,0.27357965763107256,0.3120856403296411,0.003801099956035614
8,SNR_0db,N,New_N_009.wav,30-8,DeepONMF_H2,2,nndsvd,0.31834854601455365,8x212,0.030749900033697486,30,0.2327187851168507,0.2819765414458806,0.026121700066141784,8,0.2723401689199897,0.30577296370725765,0.0039201999315992
9,SNR_0db,N,New_N_010.wav,30-8,DeepONMF_H2,2,nndsvd,0.31900268998658143,8x212,0.029622499947436154,30,0.23320124322163133,0.2861631660864303,0.02525820001028478,8,0.2714178525988146,0.31162146539428054,0.0036969000939279795
