indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,original,N,New_N_001.wav,18-6,DeepONMF_H2,2,nndsvd,0.1326653220061235,6x212,0.021794100059196353,18,0.080304240488484,0.2084574901800927,0.017190500046126544,6,0.06402884609953596,0.28539324719067755,0.0037791000213474035
1,original,N,New_N_002.wav,18-6,DeepONMF_H2,2,nndsvd,0.13179229508542942,6x212,0.021535700070671737,18,0.07163815147942874,0.23016947944515975,0.01741190010216087,6,0.07026259517114138,0.2237905579635885,0.0032712999964132905
2,original,N,New_N_003.wav,18-6,DeepONMF_H2,2,nndsvd,0.13117213487415585,6x212,0.022944899974390864,18,0.07774219551340117,0.17953885319808258,0.017669899971224368,6,0.06439053567882946,0.3102658743730943,0.004507700097747147
3,original,N,New_N_004.wav,18-6,DeepONMF_H2,2,nndsvd,0.12846148429770168,6x212,0.021933899959549308,18,0.07775599904180053,0.21579210777787597,0.01745479996316135,6,0.06331650457026373,0.2976292393129133,0.0036780000664293766
4,original,N,New_N_005.wav,18-6,DeepONMF_H2,2,nndsvd,0.13149563034933542,6x212,0.021639499929733574,18,0.07502582024501347,0.2135038681111446,0.01728010002989322,6,0.06760391937084968,0.2886710630827418,0.0036109999055042863
5,original,N,New_N_006.wav,18-6,DeepONMF_H2,2,nndsvd,0.13456559116468866,6x212,0.023392600007355213,18,0.08000996029950502,0.2282430131807626,0.01818349992390722,6,0.06615951103333295,0.2344984424830276,0.0043230000883340836
6,original,N,New_N_007.wav,18-6,DeepONMF_H2,2,nndsvd,0.13223360284964739,6x212,0.021450100000947714,18,0.07403982241206933,0.22638473577692114,0.017328700050711632,6,0.06900711220917365,0.27093073992016076,0.0032863999949768186
7,original,N,New_N_008.wav,18-6,DeepONMF_H2,2,nndsvd,0.1353215833554068,6x212,0.022201400017365813,18,0.0698393433371518,0.20320967560507572,0.017485500080510974,6,0.07476221616098026,0.25470852086935675,0.00394710002001375
8,original,N,New_N_009.wav,18-6,DeepONMF_H2,2,nndsvd,0.13121805583822063,6x212,0.02343459997791797,18,0.07642681313152715,0.21506933074225446,0.018848499981686473,6,0.0698326501790769,0.24233303403388734,0.003852900001220405
9,original,N,New_N_010.wav,18-6,DeepONMF_H2,2,nndsvd,0.1375893037498386,6x212,0.02257529995404184,18,0.08468481547595062,0.2271395277086428,0.017655599978752434,6,0.07070171055869129,0.2392649239479103,0.004216799978166819
10,original,N,New_N_011.wav,18-6,DeepONMF_H2,2,nndsvd,0.1321969111016811,6x212,0.021974200033582747,18,0.07282136250177437,0.22444022810667863,0.017770800041034818,6,0.06945570962807372,0.28427752693759517,0.0033770999871194363
11,original,N,New_N_012.wav,18-6,DeepONMF_H2,2,nndsvd,0.12830730885169359,6x212,0.02576919994316995,18,0.07316522561241866,0.22714033815691642,0.02112759998999536,6,0.06749830172990565,0.2976834982976889,0.003662099945358932
12,original,N,New_N_013.wav,18-6,DeepONMF_H2,2,nndsvd,0.13423919886346425,6x212,0.023546100012026727,18,0.07995356106904275,0.19880006914442058,0.019022900029085577,6,0.0660650148529341,0.32469224258253016,0.0034848999930545688
