clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,160,0,4,0.98,0.9,1.0,1.0,0.95,40
AS,34,155,5,6,0.945,0.85,0.96875,0.8717948717948718,0.909375,40
MR,34,154,6,6,0.94,0.85,0.9625,0.85,0.90625,40
MS,32,152,8,8,0.92,0.8,0.95,0.8,0.875,40
MVP,33,148,12,7,0.905,0.825,0.925,0.7333333333333333,0.875,40
PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.9612499999999999,0.851025641025641,0.903125,200
