,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,36,2,2,0
real_MR,1,9,26,2,2
real_MS,7,18,2,12,1
real_MVP,9,5,4,0,22
