,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.5,1.0
AS,0.0,95.0,2.5,0.5,2.0
MR,2.0,5.5,89.0,2.5,1.0
MS,1.0,1.5,1.5,93.0,3.0
MVP,3.0,5.0,1.5,2.5,88.0
