indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,14-11-8-3,4,0.3912681965736224,126x3,3x212,14,0.053565624277173415,0.3483658118832574,0.010230200001387857,11,0.178607404896393,0.1187433714842527,0.004176100002950989,8,0.3270214174989692,0.10064264329469472,0.0032339999961550348,3,0.6617781584741148,0.08224841807191774,0.002428300002065953
1,N,New_N_002.wav,14-11-8-3,4,0.4360275301816101,126x3,3x212,14,0.05302317688497208,0.45024797291148055,0.009252100004232489,11,0.18557171653073995,0.20528987906336668,0.0039447000017389655,8,0.31525881040982223,0.1681149994277986,0.0031686000002082437,3,0.5908902139168055,0.18285302492915953,0.0025110999995376915
2,N,New_N_003.wav,14-11-8-3,4,0.4652167061706255,126x3,3x212,14,0.05360478389717511,0.38382074437055286,0.009794500001589768,11,0.20838538096022335,0.1649738299738726,0.004484199998842087,8,0.3220738279942635,0.14220229582974822,0.0029970999967190437,3,0.6269525490038609,0.16790297590844486,0.002462699994794093
3,N,New_N_004.wav,14-11-8-3,4,0.4730656176494817,126x3,3x212,14,0.05797804912504783,0.3663927473288995,0.012433699994289782,11,0.17086795051663806,0.16644550806863945,0.005093200001283549,8,0.17613800382576586,0.11866383269342218,0.0028699000031338073,3,0.559267072170839,0.07469913656682897,0.0028751999998348765
4,N,New_N_005.wav,14-11-8-3,4,0.4324408002635709,126x3,3x212,14,0.056848279548327836,0.37074822888858067,0.009098200003791135,11,0.20848596534285183,0.24518358525400602,0.004787100006069522,8,0.3241305183587407,0.172160837372767,0.0030822000044281594,3,0.5953936134929866,0.1364880376832797,0.0024008999971556477
5,N,New_N_006.wav,14-11-8-3,4,0.4580742910530043,126x3,3x212,14,0.05813570900257088,0.3661931673566286,0.009119800000917166,11,0.18273946700165286,0.1771355510719447,0.0044962999963900074,8,0.3738053265149474,0.16578632445657776,0.0027648999966913834,3,0.5807935991350329,0.15513431570301198,0.002178399998228997
6,N,New_N_007.wav,14-11-8-3,4,0.3882423573185631,126x3,3x212,14,0.057882584901206464,0.387855608555497,0.008296299994981382,11,0.22580147510192863,0.199611282889344,0.003608300001360476,8,0.37732682692731856,0.19359825928342428,0.002611399999295827,3,0.6227899492459424,0.21808099874524012,0.002097099997627083
7,N,New_N_008.wav,14-11-8-3,4,0.4931717024603167,126x3,3x212,14,0.057192134199308145,0.3461708825397673,0.008459399999992456,11,0.18808674098681408,0.15190694576539301,0.0035512000031303614,8,0.2520525344365586,0.14679075657731946,0.0025792000014916994,3,0.6160140316330148,0.18869286734862864,0.002089399997203145
8,N,New_N_009.wav,14-11-8-3,4,0.35207278501379596,126x3,3x212,14,0.048771728860134644,0.35404304696216016,0.00828180000098655,11,0.2337172248724124,0.1594903059967334,0.0034937999953399412,8,0.3502201979149495,0.1304816849177965,0.002552499994635582,3,0.6217157254915865,0.1462041963557285,0.002071799994155299
9,N,New_N_010.wav,14-11-8-3,4,0.413366286630711,126x3,3x212,14,0.05452708359376625,0.3300242884447448,0.00882580000325106,11,0.18534052692038838,0.16859986893923135,0.003451099997619167,8,0.30950862282986774,0.155163678485569,0.002550899997004308,3,0.6209204650709436,0.15555965527402452,0.0020369999983813614
