,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,1,0,1,6
real_AS,0,39,1,0,0
real_MR,0,15,22,2,1
real_MS,3,11,3,19,4
real_MVP,8,4,4,1,23
