,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,2,0,0
real_AS,0,36,2,0,2
real_MR,1,2,31,2,4
real_MS,0,1,6,27,6
real_MVP,2,2,3,1,32
