,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,35,0,3,2
real_MR,0,1,33,6,0
real_MS,0,1,3,35,1
real_MVP,0,3,3,0,34
