,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,1,28,5,6,0
real_MR,0,3,34,3,0
real_MS,4,2,0,34,0
real_MVP,0,2,2,2,34
