,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,36,3,1,0
real_MR,0,5,32,3,0
real_MS,0,4,1,35,0
real_MVP,1,17,1,20,1
