distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
11-17,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.7550000000000001,0.9387500000000001,0.7914886858884785,0.846875,200
11-17,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7535551142005958,0.828125,200
11-17,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9199999999999999,0.7362878124222663,0.8,200
11-17,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7583616383616383,0.815625,200
11-17,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.770324943873331,0.803125,200
11-17,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,91,691,109,109,0.782,0.45500000000000007,0.8637499999999999,0.4581018518518519,0.659375,200
11-17,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,92,692,108,108,0.784,0.45999999999999996,0.865,0.4663854301331337,0.6625,200
11-17,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,82,682,118,118,0.764,0.41,0.8525,0.4298182510498195,0.63125,200
11-17,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,88,688,112,112,0.776,0.44000000000000006,0.86,0.4457954014939308,0.6500000000000001,200
11-17,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,89,689,111,111,0.778,0.445,0.8612500000000001,0.4705356125356125,0.653125,200
11-17,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8672283272283272,0.9125,200
11-17,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637500000000001,0.8588324830971888,0.909375,200
11-17,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.854015535292131,0.90625,200
11-17,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9624999999999998,0.8525540174320663,0.90625,200
11-17,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9119277130555326,0.940625,200
11-17,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.666372665190404,0.7906250000000001,200
11-17,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,133,733,67,67,0.866,0.6649999999999999,0.91625,0.6551240571582052,0.790625,200
11-17,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,126,726,74,74,0.852,0.6299999999999999,0.9075000000000001,0.6297994892498584,0.76875,200
11-17,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,120,720,80,80,0.8400000000000001,0.6,0.9,0.6057675131114544,0.7499999999999999,200
11-17,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,135,735,65,65,0.8700000000000001,0.6749999999999999,0.91875,0.6654344491623053,0.796875,200
11-17,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9616724738675957,0.975,200
11-17,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9724999999999999,0.892087722910426,0.93125,200
11-17,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9350000000000002,0.98375,0.9376338132152086,0.959375,200
11-17,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9418379865748288,0.9625,200
11-17,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9618181818181817,0.975,200
11-17,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8577266445731052,0.9062499999999998,200
11-17,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637499999999999,0.8564285714285713,0.909375,200
11-17,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,156,756,44,44,0.9119999999999999,0.78,0.9450000000000001,0.785703592299337,0.8625,200
11-17,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8650637444202571,0.9125,200
11-17,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487499999999999,0.8033447117038449,0.871875,200
