epoca,loss_train,loss_val
1,1.3434771158193286,0.6870342493057251
2,0.8971294901872936,0.5083479881286621
3,0.6564276759561739,0.4558800756931305
4,0.5613724138391646,0.338853120803833
5,0.4296698080081689,0.31461048126220703
6,0.3825111369553365,0.30120760202407837
7,0.3627987966725701,0.2666776776313782
8,0.3040246141976432,0.26063063740730286
9,0.2820980626305467,0.23731137812137604
10,0.27079502051990284,0.2507663667201996
11,0.22168809278426985,0.21736674010753632
12,0.1638021521564377,0.21311448514461517
13,0.17429297300986946,0.1851271092891693
14,0.15692769618410812,0.20771755278110504
15,0.1271346887377532,0.2431326061487198
16,0.12892736822954917,0.2205493152141571
17,0.1030610078477797,0.2540120780467987
18,0.12155791289650981,0.17745858430862427
19,0.07466289463551029,0.20236702263355255
20,0.059383498578283345,0.2688724398612976
21,0.07498689414014255,0.27145540714263916
22,0.06881820409724146,0.2986539602279663
23,0.06731722749904484,0.21050028502941132
24,0.053511629249490066,0.21253184974193573
25,0.05076357271555983,0.24046386778354645
26,0.05602358233208131,0.24719947576522827
27,0.05267828985999681,0.20989862084388733
28,0.05040122346192794,0.2372296303510666
