,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,0,4,4
real_AS,3,24,2,10,1
real_MR,4,13,14,6,3
real_MS,13,11,0,16,0
real_MVP,15,10,1,3,11
