indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19191075903220126,4x212,0.02297499997075647,14,0.08061906346488269,0.22656222549747837,0.016606600023806095,7,0.06090717627045474,0.26739901762906887,0.0032320000464096665,4,0.06551129871283837,0.31817635156213847,0.0022552000591531396
1,original,N,New_N_002.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19428468526114107,4x212,0.024050400010310113,14,0.0736559229778472,0.24808841530262862,0.01597780000884086,7,0.062413402909017986,0.2135477620179668,0.004281100002117455,4,0.07624766914413375,0.2439528868648252,0.0028711999766528606
2,original,N,New_N_003.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19284561505511724,4x212,0.021903200075030327,14,0.07903660288453167,0.21230493644168802,0.015623699990101159,7,0.060164449589505786,0.26887386198671315,0.0032124000135809183,4,0.0701197341689396,0.2990664811415718,0.0022498000180348754
3,original,N,New_N_004.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.1901541398388322,4x212,0.023544800002127886,14,0.079226009512118,0.2469484191905362,0.015356800053268671,7,0.05866942158757576,0.28423942217509757,0.004771100007928908,4,0.06940507243563913,0.3069671785073806,0.0024118999717757106
4,original,N,New_N_005.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19187742088887927,4x212,0.021925300010479987,14,0.0760952995232025,0.2555679432189188,0.015137200010940433,7,0.06263622454725369,0.27776162858380776,0.0036196999717503786,4,0.07220843276883439,0.3776606223770212,0.0022864999482408166
5,original,N,New_N_006.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19411720349641484,4x212,0.02269829995930195,14,0.08075105828008552,0.24784847831048193,0.01562199997715652,7,0.06026948047563071,0.2275176251387473,0.004051399999298155,4,0.07062215330697615,0.3206234053636193,0.0022933000000193715
6,original,N,New_N_007.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19426875816386593,4x212,0.022713399957865477,14,0.07510746797315178,0.240615816320712,0.015170600032433867,7,0.06404696281634202,0.26546005695123676,0.004043999942950904,4,0.07624627783739113,0.2917811252381793,0.002661700011231005
7,original,N,New_N_008.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.1956887503027776,4x212,0.022016200004145503,14,0.07389446923921751,0.20878686574774824,0.015261200023815036,7,0.06678137706256518,0.26311854052600897,0.0035093999467790127,4,0.07571426521941174,0.2957899210225257,0.00230379996355623
8,original,N,New_N_009.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.1971365669982073,4x212,0.022605900070630014,14,0.07841378297438464,0.2310836421819794,0.016020100098103285,7,0.06147038062108553,0.2224850021021351,0.0032195999519899487,4,0.08176105305024638,0.24031065031673174,0.0022702000569552183
9,original,N,New_N_010.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19579639840889707,4x212,0.02266849996522069,14,0.0853481316786923,0.243722149861961,0.015947399893775582,7,0.06503756921809437,0.23675395956938675,0.0031382000306621194,4,0.08063637727950634,0.30421133576098996,0.002782600000500679
10,original,N,New_N_011.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.19211492895728846,4x212,0.02258550003170967,14,0.07502833214657753,0.26014549433188855,0.016216799966059625,7,0.06153684961819407,0.2715836372134319,0.0031786999898031354,4,0.07660491040952261,0.2840919005462759,0.0022647998994216323
11,original,N,New_N_012.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.1935506733627646,4x212,0.025264999945648015,14,0.07553123620598895,0.26063030890977756,0.017083799932152033,7,0.06161482479118038,0.2760678524134332,0.0042993000242859125,4,0.08134159321382835,0.3825821948683154,0.0026738999877125025
12,original,N,New_N_013.wav,14-7-4,DeepONMF_H3,3,nndsvd,0.1933059568266079,4x212,0.025103699997998774,14,0.08085718841203815,0.21515707171719653,0.018172400072216988,7,0.06371353002753376,0.3037213560183089,0.0036096000112593174,4,0.06782350778337386,0.3282945176867309,0.0025517999893054366
