clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
AS,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MR,0,3,1,1,0.6,0.0,0.75,0.0,0.375,1
MS,0,3,1,1,0.6,0.0,0.75,0.0,0.375,1
MVP,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
PROMEDIO_MACRO,3,18,2,2,0.8400000000000001,0.6,0.9,0.6,0.75,5
