,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,39,0,0,1
real_MR,2,5,32,1,0
real_MS,0,0,1,36,3
real_MVP,2,0,2,2,34
