clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,150,10,4,0.93,0.9,0.9375,0.782608695652174,0.91875,40
AS,34,145,15,6,0.895,0.85,0.90625,0.6938775510204082,0.878125,40
MR,28,155,5,12,0.915,0.7,0.96875,0.8484848484848485,0.834375,40
MS,32,148,12,8,0.9,0.8,0.925,0.7272727272727273,0.8625,40
MVP,24,156,4,16,0.9,0.6,0.975,0.8571428571428571,0.7875,40
PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9424999999999999,0.781877335914603,0.85625,200
