,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,2,2
real_AS,0,38,0,1,1
real_MR,0,4,33,2,1
real_MS,1,5,0,32,2
real_MVP,6,2,4,3,25
