,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,3,2
real_AS,0,28,7,5,0
real_MR,0,3,34,2,1
real_MS,0,3,4,28,5
real_MVP,4,1,9,3,23
