base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-5db,NMF_W_7,1,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8222126022404664,0.8875,200
SNR_-5db,NMF_W_7,2,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9424999999999999,0.781877335914603,0.85625,200
SNR_-5db,NMF_W_7,3,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.7467385636910254,0.834375,200
SNR_-5db,NMF_W_7,4,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.763413524460036,0.8499999999999999,200
SNR_-5db,NMF_W_7,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7503855680409576,0.8375,200
