,N,AS,MR,MS,MVP
N,96.5,0.0,1.5,0.0,2.0
AS,0.5,96.0,2.0,0.5,1.0
MR,1.0,3.5000000000000004,92.5,2.0,1.0
MS,0.5,1.5,1.0,94.0,3.0
MVP,3.0,4.0,2.0,3.0,88.0
