,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,29,0,7,0,4
real_AS,0,33,4,0,3
real_MR,0,1,34,1,4
real_MS,0,0,7,28,5
real_MVP,3,1,4,3,29
