distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
19-16-15-14,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.66,0.9149999999999998,0.7375541125541126,0.7874999999999999,200
19-16-15-14,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.7308835815027764,0.7968749999999999,200
19-16-15-14,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,127,727,73,73,0.8539999999999999,0.635,0.9087500000000001,0.7023199767711963,0.771875,200
19-16-15-14,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262500000000001,0.7551825714935471,0.815625,200
19-16-15-14,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.7491848645181978,0.7937500000000001,200
19-16-15-14,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,117,717,83,83,0.834,0.5850000000000001,0.89625,0.6006190453160516,0.740625,200
19-16-15-14,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,105,705,95,95,0.8099999999999999,0.525,0.88125,0.5061489060130364,0.703125,200
19-16-15-14,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,98,698,102,102,0.7959999999999999,0.49000000000000005,0.8725000000000002,0.4712820512820513,0.68125,200
19-16-15-14,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,111,711,89,89,0.8219999999999998,0.5549999999999999,0.8887499999999999,0.55559085422787,0.721875,200
19-16-15-14,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,103,703,97,97,0.806,0.515,0.8787499999999999,0.5326292903159187,0.696875,200
19-16-15-14,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8611775381659015,0.9,200
19-16-15-14,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8669101675758023,0.9125,200
19-16-15-14,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8387697105112697,0.890625,200
19-16-15-14,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8399999999999999,0.96,0.8411141490088859,0.9,200
19-16-15-14,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8888981957752723,0.925,200
19-16-15-14,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.8739999999999999,0.6849999999999999,0.92125,0.6808483572730346,0.803125,200
19-16-15-14,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.695,0.9237500000000001,0.6887295956076445,0.809375,200
19-16-15-14,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.6618517859965228,0.79375,200
19-16-15-14,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,135,735,65,65,0.8700000000000001,0.6749999999999999,0.91875,0.6642267364718225,0.796875,200
19-16-15-14,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.6995868533851423,0.81875,200
19-16-15-14,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9600901879464139,0.975,200
19-16-15-14,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9774999999999998,0.9098195854009807,0.94375,200
19-16-15-14,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9049546944283786,0.940625,200
19-16-15-14,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.9837499999999999,0.9353113553113553,0.959375,200
19-16-15-14,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9408281491721799,0.9625,200
19-16-15-14,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8818461628870023,0.925,200
19-16-15-14,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8870068027210884,0.925,200
19-16-15-14,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8662035716480225,0.9125,200
19-16-15-14,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725000000000001,0.8975703324808183,0.93125,200
19-16-15-14,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9574999999999999,0.8443409193916294,0.89375,200
