,N,AS,MR,MS,MVP
N,94.5,0.0,0.5,0.5,4.5
AS,0.0,96.0,2.0,1.0,1.0
MR,3.0,8.0,85.0,3.0,1.0
MS,0.0,0.0,1.0,95.5,3.5000000000000004
MVP,3.5000000000000004,4.5,4.0,3.0,85.0
