,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,25,7,6,2
real_MR,0,4,30,5,1
real_MS,6,4,0,26,4
real_MVP,9,2,2,1,26
