,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,0,2
real_AS,2,22,0,12,4
real_MR,0,18,15,4,3
real_MS,5,13,1,18,3
real_MVP,11,9,2,2,16
