,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,2,0,3
real_AS,0,38,2,0,0
real_MR,1,1,33,2,3
real_MS,0,0,1,35,4
real_MVP,4,2,4,0,30
