,N,AS,MR,MS,MVP
N,97.5,0.0,0.5,0.0,2.0
AS,0.0,95.0,2.5,1.0,1.5
MR,2.0,6.5,87.0,3.0,1.5
MS,1.0,1.0,2.0,93.0,3.0
MVP,2.0,3.0,1.5,2.0,91.5
