,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,96.5,3.0,0.0,0.5
MR,0.0,5.0,91.5,2.5,1.0
MS,0.5,2.0,1.0,93.5,3.0
MVP,4.0,4.5,1.5,2.0,88.0
