indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,7-5-4,3,0.204130088537859,126x4,4x212,7,0.09322156879747431,0.34430199333738304,0.00991529999737395,5,0.2468994071792356,0.1846257384517004,0.0027663000000757165,4,0.2792376044795343,0.17184380141785258,0.0023787000027368777
1,N,New_N_002.wav,7-5-4,3,0.23247105956616496,126x4,4x212,7,0.07793272435234269,0.27996871882912727,0.0073517999990144745,5,0.2350894252009628,0.20419851667843547,0.002631600000313483,4,0.1497756672896024,0.1736174698169142,0.0023600999993504956
2,N,New_N_003.wav,7-5-4,3,0.27439656948100194,126x4,4x212,7,0.08328075441493622,0.3413557546407408,0.007482299995899666,5,0.2040202453620057,0.11860106976157199,0.0030870000045979396,4,0.24563545177911292,0.1056800425760039,0.0023390000060317107
3,N,New_N_004.wav,7-5-4,3,0.297385956182653,126x4,4x212,7,0.08207547266146947,0.25861826189422626,0.007623700003023259,5,0.18651936559229432,0.08759463973715424,0.002655700001923833,4,0.3213213724085797,0.06454257088385927,0.002336600002308842
4,N,New_N_005.wav,7-5-4,3,0.23043600134524836,126x4,4x212,7,0.0777874112540642,0.29090762494541456,0.007213500000943895,5,0.3033708829505888,0.24097570320690737,0.003444000001763925,4,0.1634331193501471,0.20794208558711172,0.002376200005528517
5,N,New_N_006.wav,7-5-4,3,0.25522777940893693,126x4,4x212,7,0.08123038088349642,0.24002460749573387,0.0071017000009305775,5,0.21290086503792494,0.14434584424452143,0.003584400001273025,4,0.2453865516387464,0.11963568678041368,0.0023489000013796613
6,N,New_N_007.wav,7-5-4,3,0.25695705086270937,126x4,4x212,7,0.08496586479951457,0.32640367760238126,0.007144399998651352,5,0.286175361117593,0.17039905876463873,0.0029887999990023673,4,0.3324432522642805,0.15902933979981207,0.002450499996484723
7,N,New_N_008.wav,7-5-4,3,0.21542095110894388,126x4,4x212,7,0.06952147808170814,0.4435784340137348,0.007355500005360227,5,0.23340471110329888,0.26885074533086356,0.003944500000216067,4,0.26011915127038043,0.2400195390793346,0.0036670000044978224
8,N,New_N_009.wav,7-5-4,3,0.24377296523607245,126x4,4x212,7,0.07343243594282868,0.34912658344247405,0.0076135999988764524,5,0.22130713215365003,0.22736599413116151,0.0030732999948668294,4,0.25989874169316457,0.22595003219363638,0.0021711000008508563
9,N,New_N_010.wav,7-5-4,3,0.24683613345881322,126x4,4x212,7,0.0765654405012532,0.36220193823173774,0.006739800002833363,5,0.2699397193650662,0.30557718716673365,0.0027394999997341074,4,0.2550993807964187,0.29561232409881677,0.002074100004392676
10,N,New_N_011.wav,7-5-4,3,0.23169647058577172,126x4,4x212,7,0.09732087620259534,0.31558987488844137,0.006768400002329145,5,0.2769598956276552,0.22865307590360956,0.0023567000025650486,4,0.318490219452405,0.2268763761385573,0.0020619999995687976
11,N,New_N_012.wav,7-5-4,3,0.2636797575048929,126x4,4x212,7,0.08327358374217174,0.3052864498180203,0.006279900000663474,5,0.3388070770118806,0.22209417706690618,0.0028806999980588444,4,0.28295240598951293,0.21771100824197986,0.0021208000034675933
12,N,New_N_013.wav,7-5-4,3,0.26955129375363474,126x4,4x212,7,0.08355910588576128,0.31468256164741387,0.00669200000265846,5,0.26655441405255037,0.18520856157674964,0.0025546000033500604,4,0.32543291382260875,0.16452718815335085,0.0022285999948508106
13,N,New_N_014.wav,7-5-4,3,0.33448328545039857,126x4,4x212,7,0.0758268379027054,0.2549557935637862,0.006402799997886177,5,0.2618553289978323,0.09666981304203136,0.0023361999992630444,4,0.2529930262707364,0.07360933495979043,0.0020328000027802773
14,N,New_N_015.wav,7-5-4,3,0.254113830293284,126x4,4x212,7,0.09885384185618977,0.3449884195768593,0.006366800000250805,5,0.20139568680763972,0.2173723451209019,0.0022660000031464733,4,0.2866159052786602,0.19867902904239676,0.001986999996006489
15,N,New_N_016.wav,7-5-4,3,0.2354270644405364,126x4,4x212,7,0.07994368048734031,0.3655467585032924,0.006132600006822031,5,0.23075990674791028,0.20075266285909485,0.002454300003591925,4,0.31527336810404033,0.22054618627002254,0.0020326000012573786
16,N,New_N_017.wav,7-5-4,3,0.28585596613008973,126x4,4x212,7,0.07253267320772869,0.39958042546482603,0.00634419999551028,5,0.2738450783109216,0.2131776977336579,0.002242299997305963,4,0.21654218359032626,0.23634138881533628,0.002144699996279087
17,N,New_N_018.wav,7-5-4,3,0.2846750446504537,126x4,4x212,7,0.08827839750745685,0.2832381900467821,0.0069161999999778345,5,0.32635879009988195,0.18172685126241275,0.0026578999968478456,4,0.31963855604655333,0.1815256818782108,0.0019786999982898124
18,N,New_N_019.wav,7-5-4,3,0.25286205985932986,126x4,4x212,7,0.07921373048022969,0.391342898651443,0.007431000005453825,5,0.23133774467688717,0.21972759772707334,0.0022796999983256683,4,0.34763984913252965,0.1471692818118583,0.002000100001168903
19,N,New_N_020.wav,7-5-4,3,0.21361294140508866,126x4,4x212,7,0.07857338086917112,0.34887992155285275,0.006383600004483014,5,0.18335360402906356,0.21288040969397262,0.002487700003257487,4,0.15776457115626535,0.15610069294615156,0.002012600001762621
20,N,New_N_021.wav,7-5-4,3,0.28922094186555714,126x4,4x212,7,0.07836756602177927,0.31028778285493486,0.0062753999955020845,5,0.325814108573891,0.19165876030990148,0.003950300000724383,4,0.3284187525635999,0.17569047760933923,0.002223000003141351
21,N,New_N_022.wav,7-5-4,3,0.22371670880804267,126x4,4x212,7,0.07151405847417842,0.2969355313845006,0.0062573999966843985,5,0.28505353882881207,0.21232368492659473,0.0023251000020536594,4,0.2348579767913504,0.17691264129640238,0.0020248000000719912
