indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
19,SNR_5db,N,New_N_020.wav,28-2,DeepONMF_H2,2,0.2921414258771391,2x212,0.018316100002266467,28,0.199677387473612,0.3094251852963154,0.015077100018970668,2,0.608220952037205,0.06558315180305349,0.0023327000671997666
20,SNR_5db,N,New_N_021.wav,28-2,DeepONMF_H2,2,0.33510352563540524,2x212,0.019978899974375963,28,0.19691449363855903,0.2745088702967605,0.01667100004851818,2,0.6882892493999642,0.06221721516338953,0.0024605999933555722
21,SNR_5db,N,New_N_022.wav,28-2,DeepONMF_H2,2,0.32539707521732175,2x212,0.02199750009458512,28,0.1953321110607787,0.28390446786090745,0.018265499966219068,2,0.7162834361997658,0.10144623053503887,0.0029372000135481358
22,SNR_5db,N,New_N_023.wav,28-2,DeepONMF_H2,2,0.33611473813985215,2x212,0.01883840002119541,28,0.19587662558760469,0.27953742251078073,0.015830800053663552,2,0.6750375370181033,0.0776330161179494,0.0022876999573782086
23,SNR_5db,N,New_N_024.wav,28-2,DeepONMF_H2,2,0.3379570345814289,2x212,0.02166860003490001,28,0.19757548559449573,0.3277701098455978,0.01800620008725673,2,0.6641987856952224,0.08659075071514222,0.0028196999337524176
24,SNR_5db,N,New_N_025.wav,28-2,DeepONMF_H2,2,0.3219317820006082,2x212,0.020607999991625547,28,0.1990483957703354,0.27582750566864894,0.017226099967956543,2,0.7477280856198436,0.1056465670383483,0.002529500052332878
25,SNR_5db,N,New_N_026.wav,28-2,DeepONMF_H2,2,0.2915876573531338,2x212,0.022125500021502376,28,0.19635746406069932,0.27984854417169464,0.018705100053921342,2,0.7380323417863652,0.13345634477956858,0.0026145000010728836
26,SNR_5db,N,New_N_027.wav,28-2,DeepONMF_H2,2,0.27472196122252085,2x212,0.025414700037799776,28,0.19304295688441728,0.2925095727505875,0.021577500039711595,2,0.7375630696889608,0.13355635272433317,0.0030016000382602215
27,SNR_5db,N,New_N_028.wav,28-2,DeepONMF_H2,2,0.31492882483767465,2x212,0.022394899977371097,28,0.19415142070517766,0.27191042818764877,0.018802099977619946,2,0.7212205448002761,0.0649052001372223,0.002730900072492659
28,SNR_5db,N,New_N_029.wav,28-2,DeepONMF_H2,2,0.32040461345401405,2x212,0.02234699996188283,28,0.19777229372030153,0.3198887385367793,0.018427099916152656,2,0.6571968725226397,0.0801725840548348,0.0027819001115858555
29,SNR_5db,N,New_N_030.wav,28-2,DeepONMF_H2,2,0.3109245800135062,2x212,0.02245219994802028,28,0.2004716151737707,0.31382954568383853,0.018953199964016676,2,0.6659190544396885,0.09094552526933548,0.00262410007417202
30,SNR_5db,N,New_N_031.wav,28-2,DeepONMF_H2,2,0.37944993899450724,2x212,0.020664800074882805,28,0.19763449539650896,0.3243912062274013,0.01724149996880442,2,0.5594602586084425,0.05818080402105664,0.0026326999068260193
31,SNR_5db,N,New_N_032.wav,28-2,DeepONMF_H2,2,0.33287647665950254,2x212,0.02232200000435114,28,0.20134805266726352,0.31733953736589815,0.018880799994803965,2,0.6494077319166758,0.0594156226636945,0.0025763000594452024
32,SNR_5db,N,New_N_033.wav,28-2,DeepONMF_H2,2,0.3013731802397125,2x212,0.021214399952441454,28,0.20058565370193976,0.3213847726573719,0.01757299993187189,2,0.69361504242256,0.08939219895854536,0.0029141000704839826
33,SNR_5db,N,New_N_034.wav,28-2,DeepONMF_H2,2,0.30233156774732967,2x212,0.022575599956326187,28,0.19686832411611285,0.2729923294064341,0.01935550000052899,2,0.7383217267776787,0.099621561328923,0.0024954999098554254
34,SNR_5db,N,New_N_035.wav,28-2,DeepONMF_H2,2,0.31158431109306145,2x212,0.021437599905766547,28,0.1973835393758276,0.28165780068786334,0.01813039998523891,2,0.7313150031509676,0.10313245361104145,0.002494300017133355
35,SNR_5db,N,New_N_036.wav,28-2,DeepONMF_H2,2,0.4046497285810375,2x212,0.02357219997793436,28,0.19454884053918714,0.2830686071578653,0.019286500057205558,2,0.7042094262169065,0.10532777797848757,0.0033953000092878938
36,SNR_5db,N,New_N_037.wav,28-2,DeepONMF_H2,2,0.2663029517294643,2x212,0.020054600085131824,28,0.14785556955497414,0.3365133543118252,0.016606699908152223,2,0.6779265762145141,0.04527932532573435,0.002723100013099611
37,SNR_5db,N,New_N_038.wav,28-2,DeepONMF_H2,2,0.3375219715010096,2x212,0.02099600003566593,28,0.20205742546203442,0.28006358791548497,0.017655299976468086,2,0.6569306690154464,0.03555682679237371,0.0025894000427797437
38,SNR_5db,N,New_N_039.wav,28-2,DeepONMF_H2,2,0.46994538641368977,2x212,0.018604799988679588,28,0.1960412341280653,0.2553287228365388,0.015628700028173625,2,0.7435516447697248,0.36395514959494957,0.0023629000643268228
39,SNR_5db,N,New_N_040.wav,28-2,DeepONMF_H2,2,0.3521966042168793,2x212,0.021221300004981458,28,0.20172736269069516,0.30914182205721236,0.01776439999230206,2,0.6685747179144337,0.058312436054580016,0.0027247999096289277
40,SNR_5db,N,New_N_041.wav,28-2,DeepONMF_H2,2,0.3113383113678231,2x212,0.02031890000216663,28,0.1926802428249202,0.3211649692280217,0.017402099911123514,2,0.5860504425737217,0.03806711654156362,0.0023002999369055033
41,SNR_5db,N,New_N_042.wav,28-2,DeepONMF_H2,2,0.2959858775749283,2x212,0.019300999934785068,28,0.19983827902545795,0.32940495670375214,0.01618489995598793,2,0.5868561803302793,0.04708005464262144,0.002383699989877641
42,SNR_5db,N,New_N_043.wav,28-2,DeepONMF_H2,2,0.33570057812701526,2x212,0.020864599966444075,28,0.19380440797401716,0.321773214189519,0.01686049997806549,2,0.6011380945486906,0.05606328659940518,0.0032032999442890286
43,SNR_5db,N,New_N_044.wav,28-2,DeepONMF_H2,2,0.29987011676750863,2x212,0.020818699966184795,28,0.19686126616126295,0.3236260819541068,0.017570100026205182,2,0.6833513393812518,0.0643121351665348,0.0022289000917226076
44,SNR_5db,N,New_N_045.wav,28-2,DeepONMF_H2,2,0.3082349951087467,2x212,0.01925350003875792,28,0.1948426956140666,0.3342975455277173,0.01572879997547716,2,0.635921352875923,0.05047152615694271,0.0027418999234214425
45,SNR_5db,N,New_N_046.wav,28-2,DeepONMF_H2,2,0.27137399097722315,2x212,0.017444700002670288,28,0.2024764300099818,0.35920240571541007,0.01426029996946454,2,0.5280442558641743,0.07089545318536855,0.002439799951389432
46,SNR_5db,N,New_N_047.wav,28-2,DeepONMF_H2,2,0.3297946549118046,2x212,0.0183346999110654,28,0.19416227572734657,0.30977312156605563,0.01515830005519092,2,0.6703384672335867,0.05101665869361434,0.0023464999394491315
47,SNR_5db,N,New_N_048.wav,28-2,DeepONMF_H2,2,0.3149371934400233,2x212,0.018359599984250963,28,0.19832516920638316,0.30667077871299975,0.015329699963331223,2,0.6900222839690943,0.060574936621368765,0.0023394000018015504
48,SNR_5db,N,New_N_049.wav,28-2,DeepONMF_H2,2,0.30395116403676303,2x212,0.018767100060358644,28,0.19536379295470852,0.3115158742159039,0.015795799903571606,2,0.6839039965916162,0.05323535856568516,0.002345200045965612
49,SNR_5db,N,New_N_050.wav,28-2,DeepONMF_H2,2,0.3071131291255596,2x212,0.019322599982842803,28,0.19506495222867581,0.2852181637425978,0.016127899987623096,2,0.6972221624579557,0.06273196603158461,0.0023267000215128064
50,SNR_5db,N,New_N_051.wav,28-2,DeepONMF_H2,2,0.3017070664118118,2x212,0.020906200050376356,28,0.1967372069609401,0.34443767782939283,0.017544599948450923,2,0.6672355085689219,0.0756831255555295,0.0025642000837251544
51,SNR_5db,N,New_N_052.wav,28-2,DeepONMF_H2,2,0.2918788521503188,2x212,0.020184300024993718,28,0.19985723354422866,0.3204523775838481,0.016580999945290387,2,0.6972009318479976,0.06617462899208322,0.0028856999706476927
52,SNR_5db,N,New_N_053.wav,28-2,DeepONMF_H2,2,0.3124901231585705,2x212,0.020086699980311096,28,0.20027356579385122,0.31218911698983565,0.01703280000947416,2,0.6651037480815893,0.05312266385486265,0.002326199901290238
53,SNR_5db,N,New_N_054.wav,28-2,DeepONMF_H2,2,0.38338052921244864,2x212,0.02180170000065118,28,0.19484149308932502,0.28702082885423313,0.018864500103518367,2,0.6801449595710413,0.04412188275660219,0.0022990000434219837
54,SNR_5db,N,New_N_055.wav,28-2,DeepONMF_H2,2,0.29921034685047126,2x212,0.019244999974034727,28,0.20008261519487824,0.2998526219426008,0.01634219998959452,2,0.6804760716684014,0.05377239049002852,0.002294000005349517
55,SNR_5db,N,New_N_056.wav,28-2,DeepONMF_H2,2,0.3163457779014329,2x212,0.02125670004170388,28,0.20654957262488388,0.36979796625899647,0.017176800058223307,2,0.623004751649424,0.08617867050794076,0.0033690999262034893
56,SNR_5db,N,New_N_057.wav,28-2,DeepONMF_H2,2,0.3020027414943891,2x212,0.01693489996250719,28,0.1925601198631773,0.31350290368237416,0.012921600020490587,2,0.6866704252659338,0.05332823188397382,0.00334689998999238
57,SNR_5db,N,New_N_058.wav,28-2,DeepONMF_H2,2,0.3028665332094595,2x212,0.021243499941192567,28,0.20078606614036942,0.3240353709300329,0.018190900096669793,2,0.6280861153617684,0.049080637364657786,0.0023334999568760395
58,SNR_5db,N,New_N_059.wav,28-2,DeepONMF_H2,2,0.3698020115965874,2x212,0.01819580001756549,28,0.1915437340262979,0.29948926302921125,0.01503969996701926,2,0.6756678781306323,0.06875527226761285,0.002329499926418066
59,SNR_5db,N,New_N_060.wav,28-2,DeepONMF_H2,2,0.2945938660796304,2x212,0.0203275999519974,28,0.19550152252141667,0.31446102167354634,0.01712610002141446,2,0.6956730834215781,0.08231036732755338,0.002306099981069565
60,SNR_5db,N,New_N_061.wav,28-2,DeepONMF_H2,2,0.32971759169969184,2x212,0.01966380001977086,28,0.19485478805392017,0.29998136843675494,0.016548599931411445,2,0.7025787066947629,0.0606990181463015,0.002363900071941316
61,SNR_5db,N,New_N_062.wav,28-2,DeepONMF_H2,2,0.2901050249480849,2x212,0.017631600028835237,28,0.19787687566720014,0.3384586991749747,0.014498499920591712,2,0.6046409181582048,0.045057561666306686,0.0023562998976558447
62,SNR_5db,N,New_N_063.wav,28-2,DeepONMF_H2,2,0.31317286131408456,2x212,0.01853330002631992,28,0.19483441311369826,0.3018192993236319,0.014666100032627583,2,0.6511157069842609,0.051951621031328395,0.002954100025817752
63,SNR_5db,N,New_N_064.wav,28-2,DeepONMF_H2,2,0.35445634100006723,2x212,0.02221530000679195,28,0.19172941637944158,0.2937031585906454,0.019012699951417744,2,0.6884967961830424,0.05669218492023885,0.002312100026756525
64,SNR_5db,N,New_N_065.wav,28-2,DeepONMF_H2,2,0.3013311239251396,2x212,0.018602600088343024,28,0.1903438732242,0.2870299710232797,0.015419700066559017,2,0.7187898915004868,0.07132786194599906,0.002259999979287386
65,SNR_5db,N,New_N_066.wav,28-2,DeepONMF_H2,2,0.2867014201802733,2x212,0.02039439999498427,28,0.20043400994866056,0.3017673817308624,0.017221100046299398,2,0.7107255540222029,0.06429755789810168,0.0022628000006079674
66,SNR_5db,N,New_N_067.wav,28-2,DeepONMF_H2,2,0.2716787274604229,2x212,0.01861660007853061,28,0.1956120985304467,0.30266132305083765,0.015106900013051927,2,0.7200558799781567,0.06524633038164658,0.002732599969021976
67,SNR_5db,N,New_N_068.wav,28-2,DeepONMF_H2,2,0.25873846325668426,2x212,0.019940500031225383,28,0.19800892475930154,0.3182544044932658,0.016545600024983287,2,0.6932129531254543,0.07654707317567641,0.0025325000751763582
68,SNR_5db,N,New_N_069.wav,28-2,DeepONMF_H2,2,0.3465462309027371,2x212,0.017971500055864453,28,0.19708315354879835,0.3033915748060123,0.014625699957832694,2,0.6209012646041985,0.050710814661911935,0.0026836999459192157
69,SNR_5db,N,New_N_070.wav,28-2,DeepONMF_H2,2,0.31788933601822283,2x212,0.01678679999895394,28,0.1960260458127935,0.30820789665167503,0.013213400030508637,2,0.6571480922944085,0.09350155449925947,0.0028200000524520874
70,SNR_5db,N,New_N_071.wav,28-2,DeepONMF_H2,2,0.2935547308157797,2x212,0.019644899992272258,28,0.19599765711300354,0.30498802309797257,0.016514700022526085,2,0.6129352022174518,0.06548256838046101,0.0023633999517187476
71,SNR_5db,N,New_N_072.wav,28-2,DeepONMF_H2,2,0.30131396128193727,2x212,0.017545600072480738,28,0.19960407127091181,0.3218330005552423,0.014337599975988269,2,0.6531924386987609,0.07370696342757463,0.0024157000007107854
72,SNR_5db,N,New_N_073.wav,28-2,DeepONMF_H2,2,0.33538677348522977,2x212,0.020608599996194243,28,0.19328955620577068,0.2967751629928482,0.017678699921816587,2,0.7146545344799866,0.09593399020300315,0.0022900999756529927
73,SNR_5db,N,New_N_074.wav,28-2,DeepONMF_H2,2,0.36017569065722893,2x212,0.018469400005415082,28,0.20183529951066312,0.34202485358586054,0.015586200053803623,2,0.5251462986688505,0.05653292517630837,0.002265700022689998
74,SNR_5db,N,New_N_075.wav,28-2,DeepONMF_H2,2,0.3073622204683555,2x212,0.018858099938370287,28,0.19745085818833397,0.30046919293411417,0.015805999981239438,2,0.6878919192081995,0.07614910536736777,0.0023111000191420317
75,SNR_5db,N,New_N_076.wav,28-2,DeepONMF_H2,2,0.37033465983858166,2x212,0.019897800055332482,28,0.1934301130685215,0.2843272863393738,0.016380400047637522,2,0.7010153928868107,0.09328337953160332,0.002514700056053698
76,SNR_5db,N,New_N_077.wav,28-2,DeepONMF_H2,2,0.29986594364151176,2x212,0.021546600037254393,28,0.19903762261454985,0.31203061343033833,0.018369700061157346,2,0.6760503336607383,0.07089035260409861,0.002494500018656254
77,SNR_5db,N,New_N_078.wav,28-2,DeepONMF_H2,2,0.2890437095622205,2x212,0.020365400006994605,28,0.1983771000049004,0.3117313421171576,0.01702669996302575,2,0.7028090885806866,0.09010176414765754,0.002658399986103177
78,SNR_5db,N,New_N_079.wav,28-2,DeepONMF_H2,2,0.3171786436234544,2x212,0.02098260005004704,28,0.19631924804321457,0.30759680071344875,0.017780399997718632,2,0.6806149801598951,0.08095941695671334,0.002561699948273599
79,SNR_5db,N,New_N_080.wav,28-2,DeepONMF_H2,2,0.3148513306420444,2x212,0.022654899978078902,28,0.20083358913281787,0.33083618159890954,0.019168299972079694,2,0.6754085805276893,0.09259750086806948,0.002796600107103586
80,SNR_5db,N,New_N_081.wav,28-2,DeepONMF_H2,2,0.28785077088007455,2x212,0.020671700011007488,28,0.19167607341774212,0.2883089725553967,0.017624599975533783,2,0.7037282628373949,0.07926927262158592,0.0023460000520572066
81,SNR_5db,N,New_N_082.wav,28-2,DeepONMF_H2,2,0.3155075151658494,2x212,0.017824499984271824,28,0.19864420493315038,0.3293701926292858,0.01480570004787296,2,0.6736229937957012,0.07316345295685972,0.0023667000932618976
82,SNR_5db,N,New_N_083.wav,28-2,DeepONMF_H2,2,0.3110618221769401,2x212,0.020366500015370548,28,0.2026140494224287,0.3226311898592627,0.017356300028041005,2,0.5810422030813887,0.0711323755135109,0.002278400002978742
83,SNR_5db,N,New_N_084.wav,28-2,DeepONMF_H2,2,0.3091661078029839,2x212,0.020411300007253885,28,0.19697996782486096,0.28762743019158094,0.017268999945372343,2,0.7115900825998676,0.06671285489135399,0.002443699981085956
84,SNR_5db,N,New_N_085.wav,28-2,DeepONMF_H2,2,0.30524083951160075,2x212,0.0230480000609532,28,0.19708740710829148,0.30926887726867486,0.020041400101035833,2,0.6705541310096466,0.0822952759479634,0.0022674999199807644
85,SNR_5db,N,New_N_086.wav,28-2,DeepONMF_H2,2,0.2800939044253434,2x212,0.017664300044998527,28,0.19660930340619473,0.30898310903486026,0.01444109994918108,2,0.7213869993080323,0.09999218409313967,0.002342600026167929
86,SNR_5db,N,New_N_087.wav,28-2,DeepONMF_H2,2,0.3099758870753655,2x212,0.019878000020980835,28,0.19994618698583047,0.34675156620425246,0.016599399968981743,2,0.6799163222764114,0.07930137777734167,0.002447200007736683
87,SNR_5db,N,New_N_088.wav,28-2,DeepONMF_H2,2,0.2847197692052562,2x212,0.019691699999384582,28,0.20032612949628506,0.3086516084274936,0.016539999982342124,2,0.7124619356188849,0.08227091552535612,0.002292199991643429
88,SNR_5db,N,New_N_089.wav,28-2,DeepONMF_H2,2,0.30621094746441474,2x212,0.020344199961982667,28,0.199118303191278,0.3250085953944532,0.016179700032807887,2,0.6756962672002647,0.07121289889975752,0.0032013999298214912
89,SNR_5db,N,New_N_090.wav,28-2,DeepONMF_H2,2,0.31125428764833213,2x212,0.018655300023965538,28,0.19429695024566318,0.29293811903466077,0.014765799976885319,2,0.7137124899761669,0.07857369608954667,0.0027190999826416373
90,SNR_5db,N,New_N_091.wav,28-2,DeepONMF_H2,2,0.29439252506875535,2x212,0.019725600024685264,28,0.20025031123104478,0.323136213870794,0.01660440000705421,2,0.690394319690911,0.11069746742675354,0.002334799966774881
91,SNR_5db,N,New_N_092.wav,28-2,DeepONMF_H2,2,0.3134461882047231,2x212,0.01804750005248934,28,0.1949271308108694,0.3030152194899276,0.015011199982836843,2,0.6261861536156851,0.0638138973143121,0.0023219999857246876
92,SNR_5db,N,New_N_093.wav,28-2,DeepONMF_H2,2,0.2867633807402463,2x212,0.017521800007671118,28,0.19277381864432008,0.2880612991370711,0.014528999920003116,2,0.7106298451329577,0.09129625651594908,0.0023352999705821276
93,SNR_5db,N,New_N_094.wav,28-2,DeepONMF_H2,2,0.34650837827654524,2x212,0.019692500005476177,28,0.19703802799926165,0.30713457435435204,0.016680200002156198,2,0.685605414209252,0.08061073802441143,0.0023123000282794237
94,SNR_5db,N,New_N_095.wav,28-2,DeepONMF_H2,2,0.28086567395444656,2x212,0.020261600031517446,28,0.2001197952375957,0.3454210462403919,0.0164387000259012,2,0.5781124036156328,0.07964772000138001,0.002827199990861118
95,SNR_5db,N,New_N_096.wav,28-2,DeepONMF_H2,2,0.31212669234295426,2x212,0.019689999986439943,28,0.1894490590294489,0.29365583327264855,0.01633610005956143,2,0.6790447750746329,0.07127489060533264,0.0022746999748051167
96,SNR_5db,N,New_N_097.wav,28-2,DeepONMF_H2,2,0.30389148610354266,2x212,0.02157209999859333,28,0.19538041633222886,0.28931606868201803,0.01848450000397861,2,0.6561009102100508,0.06270002232235326,0.002335099969059229
97,SNR_5db,N,New_N_098.wav,28-2,DeepONMF_H2,2,0.3082702838655503,2x212,0.02041220001410693,28,0.20202620007312033,0.3480996934255317,0.017190100043080747,2,0.6350121582149056,0.06652052722891821,0.002357600023970008
98,SNR_5db,N,New_N_099.wav,28-2,DeepONMF_H2,2,0.3081879755696106,2x212,0.022417300031520426,28,0.1993581650157456,0.3398512914626645,0.019198500085622072,2,0.6523490913156518,0.05922698657516898,0.0025366999907419086
99,SNR_5db,N,New_N_100.wav,28-2,DeepONMF_H2,2,0.30000846823728144,2x212,0.022680799942463636,28,0.19153921993141673,0.30005988952599283,0.019577700062654912,2,0.6993425272245845,0.05065064912525705,0.0024648000253364444
100,SNR_5db,N,New_N_101.wav,28-2,DeepONMF_H2,2,0.31426746500947417,2x212,0.019832300022244453,28,0.2007115967478873,0.3529624060485557,0.01671560003887862,2,0.6334858144354661,0.06473890403171656,0.0023997999960556626
101,SNR_5db,N,New_N_102.wav,28-2,DeepONMF_H2,2,0.3082621742149675,2x212,0.020953300059773028,28,0.19794546361304433,0.3186394433457717,0.017987800063565373,2,0.6888969190479295,0.05278412564207037,0.002315400051884353
102,SNR_5db,N,New_N_103.wav,28-2,DeepONMF_H2,2,0.3298904967815438,2x212,0.02009949996136129,28,0.19125917878603366,0.2826773581133493,0.016931300051510334,2,0.6861067204941913,0.05504546123569859,0.002382199978455901
103,SNR_5db,N,New_N_104.wav,28-2,DeepONMF_H2,2,0.3090401835436565,2x212,0.0207749999826774,28,0.19200389608099816,0.2980516760185634,0.016918900073505938,2,0.7064846713493952,0.06344820075659553,0.003069199970923364
104,SNR_5db,N,New_N_105.wav,28-2,DeepONMF_H2,2,0.2955871075631241,2x212,0.01848289999179542,28,0.19709287555618984,0.3200048292644721,0.015337000018917024,2,0.6048416580726097,0.05410341018090593,0.002496100030839443
105,SNR_5db,N,New_N_106.wav,28-2,DeepONMF_H2,2,0.30295338934176314,2x212,0.01839590002782643,28,0.19301688302071654,0.29443999247037983,0.015304400003515184,2,0.6842433340208041,0.05619932132363092,0.002438899944536388
106,SNR_5db,N,New_N_107.wav,28-2,DeepONMF_H2,2,0.2609891685927796,2x212,0.01812299992889166,28,0.19725627607151436,0.33902128134435844,0.015202400041744113,2,0.7113707310399426,0.08722446498893263,0.0023354000877588987
107,SNR_5db,N,New_N_108.wav,28-2,DeepONMF_H2,2,0.3137948927364772,2x212,0.019909600028768182,28,0.1998411089997879,0.2989371808445891,0.015790199977345765,2,0.6775948099023111,0.05341866415948078,0.0034878000151365995
108,SNR_5db,N,New_N_109.wav,28-2,DeepONMF_H2,2,0.37962131773586427,2x212,0.0186964999884367,28,0.19230893259200854,0.32900538956569303,0.01551830000244081,2,0.6027790200932461,0.036025538980200056,0.00230229995213449
109,SNR_5db,N,New_N_110.wav,28-2,DeepONMF_H2,2,0.29172067512048716,2x212,0.019802900031208992,28,0.20035078843967785,0.31653696324369657,0.016712100012227893,2,0.6601244409552095,0.05081458205997161,0.0022800000151619315
110,SNR_5db,N,New_N_111.wav,28-2,DeepONMF_H2,2,0.27865686455824584,2x212,0.02181079995352775,28,0.19803287789681434,0.3459996614474442,0.018499700003303587,2,0.6977794750264603,0.0737828050405514,0.0024889999767765403
111,SNR_5db,N,New_N_112.wav,28-2,DeepONMF_H2,2,0.3065501958029104,2x212,0.021198100061155856,28,0.20121782105780972,0.3013936469777607,0.017828600015491247,2,0.6041726963734395,0.05386561435681446,0.002587699913419783
112,SNR_5db,N,New_N_113.wav,28-2,DeepONMF_H2,2,0.2874598278181689,2x212,0.019761100062169135,28,0.19498376601408113,0.2747564984908187,0.016665800008922815,2,0.7316931716444396,0.05717288950857919,0.002293700003065169
113,SNR_5db,N,New_N_114.wav,28-2,DeepONMF_H2,2,0.29086646856162723,2x212,0.01874079997651279,28,0.20027559895356847,0.3368166108810385,0.015326600056141615,2,0.6175585749281376,0.04701753017743025,0.0025998998899012804
114,SNR_5db,N,New_N_115.wav,28-2,DeepONMF_H2,2,0.4958925469127284,2x212,0.021832099999301136,28,0.19882882373110042,0.2985181606771713,0.017980200005695224,2,0.5924251671520244,0.04414869463132187,0.0029221000149846077
115,SNR_5db,N,New_N_116.wav,28-2,DeepONMF_H2,2,0.28790702222477,2x212,0.01946520002093166,28,0.1984428796726872,0.3101628012674104,0.0159908999921754,2,0.6980579466092385,0.06767374558269382,0.0027666999958455563
116,SNR_5db,N,New_N_117.wav,28-2,DeepONMF_H2,2,0.3176650227734393,2x212,0.020559499971568584,28,0.19483971294705715,0.3035635550957959,0.01755390001926571,2,0.6694319756136002,0.04588883542750624,0.002367399982176721
