epoca,loss_train,loss_val
1,1.4656716773384495,0.9627948999404907
2,0.9845464841315621,0.5797640085220337
3,0.6885377670589247,0.48211467266082764
4,0.5695790877859843,0.4894082546234131
5,0.5189805728824515,0.33689844608306885
6,0.42147731153588547,0.3167257606983185
7,0.38759717031529073,0.3185974359512329
8,0.32893492271633523,0.2743835747241974
9,0.29534584788703605,0.26908910274505615
10,0.27319047737278435,0.29816895723342896
11,0.21669171681921734,0.2467346042394638
12,0.2625334267259428,0.22593963146209717
13,0.19198613474145532,0.25228461623191833
14,0.16014766296077715,0.22824782133102417
15,0.15937240596394986,0.2697521448135376
16,0.15964116641369305,0.244179368019104
17,0.12866737267100498,0.23728951811790466
18,0.09913023343113692,0.25596001744270325
19,0.09042787489383236,0.293973833322525
20,0.09812165984629628,0.25685274600982666
21,0.06339918950566482,0.2971930205821991
22,0.11398765309078092,0.22445671260356903
23,0.1066610659258195,0.24242664873600006
24,0.061672004975997355,0.26650577783584595
25,0.05401656491755459,0.3024773895740509
26,0.07312100659826108,0.24030442535877228
27,0.049515552890768866,0.24441646039485931
28,0.06356851248634293,0.32351183891296387
29,0.07882903909577228,0.3040098249912262
30,0.06465087713685964,0.32766902446746826
