indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,8-7,2,0.13811112395925176,126x7,7x212,8,0.06867954119532307,0.3863470081962324,0.007313800000702031,7,0.2324296816582554,0.20335641546970107,0.0031241999968187883
1,N,New_N_002.wav,8-7,2,0.1529814177863065,126x7,7x212,8,0.07401385154221703,0.4108736923352186,0.006527900004584808,7,0.25548849411388114,0.22203642040839097,0.0035743999978876673
2,N,New_N_003.wav,8-7,2,0.1441868217756965,126x7,7x212,8,0.07508238353131656,0.3363582245614244,0.006437600000936072,7,0.17914621568663863,0.19688680151738405,0.003752099997655023
3,N,New_N_004.wav,8-7,2,0.12844535762960196,126x7,7x212,8,0.07777836037730713,0.314151269102415,0.006318699997791555,7,0.11679174647398244,0.14163706721116068,0.0030160000023897737
4,N,New_N_005.wav,8-7,2,0.12963880830071756,126x7,7x212,8,0.07356357960891889,0.315513658449778,0.00836140000319574,7,0.19646786637404703,0.1737779075889401,0.003662299997813534
5,N,New_N_006.wav,8-7,2,0.1463261182196682,126x7,7x212,8,0.07235180223792954,0.344309505643451,0.006496599999081809,7,0.1825649076362203,0.17192806536856317,0.003444800000579562
6,N,New_N_007.wav,8-7,2,0.12955922497660147,126x7,7x212,8,0.07203602748275152,0.3839277982351273,0.006164400001580361,7,0.14666777271710826,0.1942740354879299,0.0030072000008658506
7,N,New_N_008.wav,8-7,2,0.12987217219586952,126x7,7x212,8,0.07689901966235164,0.37838661180896854,0.007144499999412801,7,0.1526554611484646,0.1765724892167087,0.0035741999963647686
8,N,New_N_009.wav,8-7,2,0.11726813138660638,126x7,7x212,8,0.05857368616413055,0.33673683401516297,0.006227099998795893,7,0.17244952380743012,0.22319738785039345,0.0043918999945162795
9,N,New_N_010.wav,8-7,2,0.12354841674844018,126x7,7x212,8,0.06651334059609108,0.365414107072143,0.006035000005795155,7,0.1306554449842108,0.24107973750286457,0.0037768999973195605
10,N,New_N_011.wav,8-7,2,0.13305255262453888,126x7,7x212,8,0.07314317727331264,0.39400551779578386,0.0061078999933670275,7,0.16439170812820278,0.26662017757411327,0.0029393000004347414
11,N,New_N_012.wav,8-7,2,0.15579212557389258,126x7,7x212,8,0.08524725295789727,0.30724816373407765,0.00698990000091726,7,0.24229919748706094,0.16973477795111455,0.003060299997741822
12,N,New_N_013.wav,8-7,2,0.15554254782010282,126x7,7x212,8,0.07385759029007441,0.35227016286665247,0.0059416000003693625,7,0.2016007019012045,0.1684129826573984,0.0033133000033558346
13,N,New_N_014.wav,8-7,2,0.12308500490274903,126x7,7x212,8,0.06939474926416768,0.41290310711869554,0.005854499999259133,7,0.1662269799904548,0.2485379620732179,0.0028662000040640123
14,N,New_N_015.wav,8-7,2,0.1332682172898436,126x7,7x212,8,0.07823118862404758,0.3745471692076339,0.005582999998296145,7,0.15351288381226724,0.18812113589106116,0.003955400003178511
15,N,New_N_016.wav,8-7,2,0.15396634912575874,126x7,7x212,8,0.08068939763406494,0.30199053001986326,0.006734599999617785,7,0.18460850464414086,0.14909092602256024,0.003200200000719633
16,N,New_N_017.wav,8-7,2,0.13334642083796186,126x7,7x212,8,0.06430447093230034,0.3510989607228327,0.005797600002551917,7,0.17334659197158242,0.1780884946382606,0.0029202000005170703
17,N,New_N_018.wav,8-7,2,0.12663600896594798,126x7,7x212,8,0.0735585062149252,0.35910326507277507,0.005398600005719345,7,0.1776183666144973,0.23981327384875217,0.002700000004551839
18,N,New_N_019.wav,8-7,2,0.13430036144381907,126x7,7x212,8,0.07611953535718004,0.31032694093241936,0.005516199998965021,7,0.16128145823227644,0.1785060486051521,0.0025614999976824038
19,N,New_N_020.wav,8-7,2,0.1662308999651801,126x7,7x212,8,0.09372601429981323,0.36079616282781685,0.005476899998029694,7,0.1803750518231924,0.13919345438000846,0.003745800000615418
20,N,New_N_021.wav,8-7,2,0.14177147012576258,126x7,7x212,8,0.07641270663215678,0.3445414883911729,0.005550200003199279,7,0.1583041301113975,0.17313147678744117,0.002579599997261539
21,N,New_N_022.wav,8-7,2,0.13088823592702223,126x7,7x212,8,0.07888870201541762,0.4008303328631301,0.00554790000023786,7,0.12605480836000107,0.17969880814558142,0.002812900005665142
22,N,New_N_023.wav,8-7,2,0.15304526543206592,126x7,7x212,8,0.09595084751392904,0.3276764190105886,0.005273800001305062,7,0.18088187077651044,0.16028255084449866,0.0028692999985651113
23,N,New_N_024.wav,8-7,2,0.12811103378881367,126x7,7x212,8,0.08392927676594167,0.3602148205590214,0.005392499995650724,7,0.1305680593557381,0.2086979445590589,0.0032227000046987087
24,N,New_N_025.wav,8-7,2,0.15058051248658735,126x7,7x212,8,0.08351883376085426,0.35746086358811324,0.005497599995578639,7,0.19532948945642112,0.19645637104835115,0.002595999998447951
25,N,New_N_026.wav,8-7,2,0.12981112029716926,126x7,7x212,8,0.08273545716756216,0.3636999016719633,0.0054788999987067655,7,0.19010961686665992,0.19525328319431395,0.0031636999992770143
26,N,New_N_027.wav,8-7,2,0.14884017479217138,126x7,7x212,8,0.07477020914103914,0.25637482223767444,0.005432500001916196,7,0.22551264785502795,0.1153263939797259,0.0028485000002547167
27,N,New_N_028.wav,8-7,2,0.12692528747524462,126x7,7x212,8,0.07144455102507287,0.33731754648347584,0.0055195000022649765,7,0.13848890455355056,0.2554758724666457,0.002938099998573307
28,N,New_N_029.wav,8-7,2,0.14405991479167776,126x7,7x212,8,0.07808578014496068,0.2911646381938689,0.00555309999617748,7,0.1967966274339303,0.14974889332198,0.0028339000054984353
29,N,New_N_030.wav,8-7,2,0.13329916557767826,126x7,7x212,8,0.07134928884909093,0.2694424965979922,0.0056570000015199184,7,0.20008220621337472,0.16781690391562296,0.0031615999978384934
