,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,30,1,1,1,7
real_AS,0,34,1,3,2
real_MR,0,10,28,2,0
real_MS,5,23,0,10,2
real_MVP,14,4,3,2,17
