,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,0.0,2.5
AS,0.0,96.0,2.5,0.0,1.5
MR,1.5,2.0,92.0,2.5,2.0
MS,0.5,0.0,1.0,94.0,4.5
MVP,4.0,3.0,1.5,1.0,90.5
