indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_5db,N,New_N_001.wav,28-8,DeepONMF_H2,2,nndsvd,0.2401712253897659,8x212,0.03578809997998178,28,0.17465833005239814,0.28036512360493476,0.031182899954728782,8,0.16758226276599933,0.29575463385059925,0.0037811000365763903
1,SNR_5db,N,New_N_002.wav,28-8,DeepONMF_H2,2,nndsvd,0.23931600082163085,8x212,0.030437099980190396,28,0.17381882452939662,0.2820542461158319,0.025892999954521656,8,0.16700554642914048,0.30222853811502176,0.003833899972960353
2,SNR_5db,N,New_N_003.wav,28-8,DeepONMF_H2,2,nndsvd,0.2381793928350248,8x212,0.029376399936154485,28,0.17266290902818054,0.2906887961703494,0.024712699931114912,8,0.1652061850771761,0.30726097478253206,0.0037932000122964382
3,SNR_5db,N,New_N_004.wav,28-8,DeepONMF_H2,2,nndsvd,0.24229052845754367,8x212,0.028616799972951412,28,0.17682009616099217,0.2893764510559573,0.02439739997498691,8,0.16942049706222415,0.3046091535059163,0.0034926000516861677
4,SNR_5db,N,New_N_005.wav,28-8,DeepONMF_H2,2,nndsvd,0.2402456233611333,8x212,0.02959069993812591,28,0.175099475306305,0.28453360218510837,0.025259099900722504,8,0.16775579814886785,0.28909141984336595,0.0035681999288499355
5,SNR_5db,N,New_N_006.wav,28-8,DeepONMF_H2,2,nndsvd,0.24344723367166146,8x212,0.033519000047817826,28,0.1785060835378747,0.28361021898314476,0.028460899950005114,8,0.16607246734516307,0.2914227613776574,0.004299100022763014
6,SNR_5db,N,New_N_007.wav,28-8,DeepONMF_H2,2,nndsvd,0.239823772958716,8x212,0.02992239990271628,28,0.17230844535482204,0.2768764749863422,0.025309699936769903,8,0.16985902847788026,0.2924030386907722,0.003774200100451708
7,SNR_5db,N,New_N_008.wav,28-8,DeepONMF_H2,2,nndsvd,0.24192301220859724,8x212,0.02933099993970245,28,0.17649480316099594,0.2802776118119445,0.024356900015845895,8,0.16724926025298015,0.28789416752227964,0.004097500001080334
8,SNR_5db,N,New_N_009.wav,28-8,DeepONMF_H2,2,nndsvd,0.2412547117333742,8x212,0.02941979991737753,28,0.17710499284386463,0.2771312576671323,0.025195800000801682,8,0.166568188565562,0.2857624743736838,0.0035424999659880996
9,SNR_5db,N,New_N_010.wav,28-8,DeepONMF_H2,2,nndsvd,0.24469701748942335,8x212,0.029971200041472912,28,0.1812060466141079,0.28293039697487077,0.025743299978785217,8,0.17091953178189245,0.2920089032569568,0.0035451999865472317
10,SNR_5db,N,New_N_011.wav,28-8,DeepONMF_H2,2,nndsvd,0.24200210324923713,8x212,0.030563000007532537,28,0.17552979042760675,0.2750975888098233,0.025891900062561035,8,0.16989784080788364,0.2936214778114757,0.003881299984641373
11,SNR_5db,N,New_N_012.wav,28-8,DeepONMF_H2,2,nndsvd,0.24397115707110045,8x212,0.029364799964241683,28,0.17744492622014077,0.2772597396224377,0.024473799974657595,8,0.17192418482364527,0.29547196787586333,0.004002699977718294
12,SNR_5db,N,New_N_013.wav,28-8,DeepONMF_H2,2,nndsvd,0.2391479175754256,8x212,0.03315430006477982,28,0.17446423770433933,0.2781754769920801,0.027561600087210536,8,0.16765245805131174,0.29302779028786435,0.004611499956808984
13,SNR_5db,N,New_N_014.wav,28-8,DeepONMF_H2,2,nndsvd,0.2415408655821547,8x212,0.03343089995905757,28,0.17542692606790625,0.29019665680823786,0.027906800038181245,8,0.17087465561451934,0.3047716141973145,0.004689999972470105
14,SNR_5db,N,New_N_015.wav,28-8,DeepONMF_H2,2,nndsvd,0.24424912179311783,8x212,0.03386500000488013,28,0.1795052865162593,0.2821170124507089,0.0281593999825418,8,0.16797470454802954,0.31666629315005973,0.004785400000400841
15,SNR_5db,N,New_N_016.wav,28-8,DeepONMF_H2,2,nndsvd,0.23994344506552986,8x212,0.03557219996582717,28,0.17389115433267155,0.2859921829493479,0.030185900046490133,8,0.1669723372233841,0.2941037888672753,0.00447889999486506
16,SNR_5db,N,New_N_017.wav,28-8,DeepONMF_H2,2,nndsvd,0.2439768105003438,8x212,0.03468139993492514,28,0.18039594440372653,0.2845939831117023,0.029458999983035028,8,0.16918101303992245,0.2989104416789618,0.004387299995869398
17,SNR_5db,N,New_N_018.wav,28-8,DeepONMF_H2,2,nndsvd,0.24367776074267936,8x212,0.036074799951165915,28,0.17666631065463187,0.2832227235866957,0.03086179995443672,8,0.17009328400176058,0.30334718214997736,0.004369299975223839
18,SNR_5db,N,New_N_019.wav,28-8,DeepONMF_H2,2,nndsvd,0.24558222223581302,8x212,0.03670399996917695,28,0.17843405358961215,0.28051077289894233,0.03131420002318919,8,0.17244878635434474,0.2941192119764606,0.0045065999729558825
19,SNR_5db,N,New_N_020.wav,28-8,DeepONMF_H2,2,nndsvd,0.24269433242462257,8x212,0.03622810007072985,28,0.17582583411013736,0.272669268128094,0.030606699991039932,8,0.16911536826916254,0.30340299832465595,0.004348300048150122
20,SNR_5db,N,New_N_021.wav,28-8,DeepONMF_H2,2,nndsvd,0.23850919997760983,8x212,0.03592329996172339,28,0.17391976550564203,0.2855738614633946,0.029873199993744493,8,0.1670592708439233,0.27981020851463184,0.004925799905322492
21,SNR_5db,N,New_N_022.wav,28-8,DeepONMF_H2,2,nndsvd,0.24329058228552752,8x212,0.035781399928964674,28,0.17660611486262015,0.27519392151626565,0.029841999989002943,8,0.1677217798682722,0.29496435779034275,0.005015600007027388
22,SNR_5db,N,New_N_023.wav,28-8,DeepONMF_H2,2,nndsvd,0.23919348706753593,8x212,0.029783500009216368,28,0.17483780418875497,0.2830684520200102,0.024362399941310287,8,0.16444476638527375,0.29438708237900774,0.004561500041745603
23,SNR_5db,N,New_N_024.wav,28-8,DeepONMF_H2,2,nndsvd,0.23924375201686982,8x212,0.029459699988365173,28,0.1744924374693097,0.28414678874740734,0.024748199968598783,8,0.1658667577095802,0.2850411676400196,0.0037704999558627605
24,SNR_5db,N,New_N_025.wav,28-8,DeepONMF_H2,2,nndsvd,0.2480252451443008,8x212,0.03244990005623549,28,0.1819633217627681,0.2804393773050344,0.027647299924865365,8,0.17374897602784253,0.2843142981985866,0.003834900096990168
25,SNR_5db,N,New_N_026.wav,28-8,DeepONMF_H2,2,nndsvd,0.242425886472004,8x212,0.029004700016230345,28,0.17625329111223348,0.276915040622447,0.024651900050230324,8,0.17225040741710765,0.2987754141464552,0.0035926999989897013
26,SNR_5db,N,New_N_027.wav,28-8,DeepONMF_H2,2,nndsvd,0.2398751530908952,8x212,0.028275799937546253,28,0.17509767632362785,0.2785161422493031,0.023773199995048344,8,0.16718601086912693,0.3018369283072485,0.0036787999561056495
27,SNR_5db,N,New_N_028.wav,28-8,DeepONMF_H2,2,nndsvd,0.24035392404536862,8x212,0.02972959994804114,28,0.1744827047940226,0.2846059122515576,0.02500510006211698,8,0.1697434453016769,0.29936056216983203,0.003915500012226403
