,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.5,94.5,3.5000000000000004,1.0,0.5
MR,0.5,1.5,94.5,2.5,1.0
MS,0.0,1.5,1.0,93.0,4.5
MVP,2.5,2.0,3.5000000000000004,3.5000000000000004,88.5
