,N,AS,MR,MS,MVP
N,93.0,0.0,0.0,1.0,6.0
AS,0.5,93.5,2.0,1.5,2.5
MR,2.0,12.0,78.5,2.5,5.0
MS,1.0,0.5,3.0,91.5,4.0
MVP,3.5000000000000004,4.0,1.5,2.0,89.0
