,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,39,0,0,1
real_MR,1,3,33,3,0
real_MS,0,0,0,37,3
real_MVP,3,1,1,1,34
