,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.5,0.5
AS,0.0,96.0,2.0,0.0,2.0
MR,0.5,3.5000000000000004,92.0,2.5,1.5
MS,0.0,0.5,1.5,93.5,4.5
MVP,3.0,1.5,0.5,1.5,93.5
