distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
16-11-4,3,KNN,DeepONMF_H3,1,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
16-11-4,3,KNN,DeepONMF_H3,2,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
16-11-4,3,KNN,DeepONMF_H3,3,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
16-11-4,3,KNN,DeepONMF_H3,4,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
16-11-4,3,KNN,DeepONMF_H3,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
16-11-4,3,KNN,DeepONMF_W,1,146,33,7,14,0.895,0.9125,0.825,0.954248366013072,0.8687499999999999
16-11-4,3,KNN,DeepONMF_W,2,142,36,4,18,0.89,0.8875,0.9,0.9726027397260274,0.89375
16-11-4,3,KNN,DeepONMF_W,3,145,33,7,15,0.89,0.90625,0.825,0.9539473684210527,0.865625
16-11-4,3,KNN,DeepONMF_W,4,145,35,5,15,0.9,0.90625,0.875,0.9666666666666667,0.890625
16-11-4,3,KNN,DeepONMF_W,5,150,34,6,10,0.92,0.9375,0.85,0.9615384615384616,0.89375
16-11-4,3,SVM,DeepONMF_H3,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
16-11-4,3,SVM,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
16-11-4,3,SVM,DeepONMF_H3,3,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
16-11-4,3,SVM,DeepONMF_H3,4,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
16-11-4,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
16-11-4,3,SVM,DeepONMF_W,1,148,39,1,12,0.935,0.925,0.975,0.9932885906040269,0.95
16-11-4,3,SVM,DeepONMF_W,2,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
16-11-4,3,SVM,DeepONMF_W,3,144,37,3,16,0.905,0.9,0.925,0.9795918367346939,0.9125000000000001
16-11-4,3,SVM,DeepONMF_W,4,149,38,2,11,0.935,0.93125,0.95,0.9867549668874173,0.940625
16-11-4,3,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
16-11-4,3,UjaNet,DeepONMF_H3,1,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
16-11-4,3,UjaNet,DeepONMF_H3,2,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
16-11-4,3,UjaNet,DeepONMF_H3,3,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
16-11-4,3,UjaNet,DeepONMF_H3,4,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
16-11-4,3,UjaNet,DeepONMF_H3,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
16-11-4,3,UjaNet,DeepONMF_W,1,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
16-11-4,3,UjaNet,DeepONMF_W,2,160,36,4,0,0.98,1.0,0.9,0.975609756097561,0.95
16-11-4,3,UjaNet,DeepONMF_W,3,152,37,3,8,0.945,0.95,0.925,0.9806451612903225,0.9375
16-11-4,3,UjaNet,DeepONMF_W,4,154,38,2,6,0.96,0.9625,0.95,0.9871794871794872,0.95625
16-11-4,3,UjaNet,DeepONMF_W,5,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
