,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,2.5,1.0,0.5
MR,0.5,2.0,94.5,2.0,1.0
MS,0.0,0.5,2.5,94.0,3.0
MVP,0.0,3.0,1.5,2.0,93.5
