indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,13-11-5,3,0.35574971566776853,126x5,5x212,13,0.054387720200105384,0.33927204523679666,0.009096499998122454,11,0.18323130098270038,0.11954291794819313,0.0037790999995195307,5,0.532284552312228,0.14543517274386214,0.002630800001497846
1,N,New_N_002.wav,13-11-5,3,0.2540388882906197,126x5,5x212,13,0.06242183826623018,0.36140381785896103,0.008882599999196827,11,0.16439511006511998,0.19149953123170185,0.004833500002860092,5,0.46181080526678203,0.15683966520828962,0.0026848999987123534
2,N,New_N_003.wav,13-11-5,3,0.29727673361441753,126x5,5x212,13,0.05360624139831524,0.4013278018076245,0.008990399997856002,11,0.1905707686253912,0.17250691075329225,0.004254699997545686,5,0.5362272647696664,0.20803769101615927,0.0026698000001488253
3,N,New_N_004.wav,13-11-5,3,0.23861519031235445,126x5,5x212,13,0.05268439902942476,0.35805850736503114,0.009619399999792222,11,0.13838514266260007,0.19969635941660988,0.004054199998790864,5,0.4130325709240855,0.16155054310764133,0.002638999998453073
4,N,New_N_005.wav,13-11-5,3,0.28856982030215006,126x5,5x212,13,0.05523365524374092,0.3299250836167062,0.008950300005380996,11,0.14210966036848804,0.19480051100938464,0.0055005999965942465,5,0.5545482713724663,0.19360002039392094,0.004066100002091844
5,N,New_N_006.wav,13-11-5,3,0.3069603794244007,126x5,5x212,13,0.058008913892743236,0.3710399016457782,0.008458700001938269,11,0.16596159777574135,0.17299707920861654,0.004690699999628123,5,0.48843750198734676,0.15140457401608345,0.003020500000275206
6,N,New_N_007.wav,13-11-5,3,0.24087401670118114,126x5,5x212,13,0.05601664784695933,0.3711205638597171,0.009979499998735264,11,0.19090629610471202,0.18579566814970125,0.0047257999976864085,5,0.46198411228820296,0.15669232376640813,0.0032338000019080937
7,N,New_N_008.wav,13-11-5,3,0.2596743167117329,126x5,5x212,13,0.059043034254175265,0.33642690092121913,0.009436799999093637,11,0.1652504135479384,0.18439303248264383,0.0039077999972505495,5,0.506060847296505,0.18306757730828707,0.0025401000020792708
8,N,New_N_009.wav,13-11-5,3,0.32388624013895456,126x5,5x212,13,0.060734921671950264,0.3423740966576135,0.007775300000503194,11,0.13633426455945347,0.16472891242294446,0.004436499999428634,5,0.5025593444706777,0.14055812884415061,0.002370800000790041
9,N,New_N_010.wav,13-11-5,3,0.33795060733708493,126x5,5x212,13,0.05093247215880874,0.36208621677014546,0.007516999998188112,11,0.16825598690528742,0.17185594488417713,0.0036393999980646186,5,0.48526364849443604,0.1814765090040788,0.002287600000272505
10,N,New_N_011.wav,13-11-5,3,0.3087149440976281,126x5,5x212,13,0.051809757243314936,0.32456685353616915,0.0072065999993355945,11,0.234803864109587,0.125373393480657,0.003344099997775629,5,0.5542034498876569,0.11291909326319165,0.0023460000011255033
11,N,New_N_012.wav,13-11-5,3,0.3376665192708211,126x5,5x212,13,0.05730199289082526,0.31298662635147056,0.007532499999797437,11,0.19195889769332497,0.16612725602315764,0.003308300001663156,5,0.46060536984271805,0.13899022520591706,0.0024371999970753677
12,N,New_N_013.wav,13-11-5,3,0.32354610614949236,126x5,5x212,13,0.05959081969200451,0.37190274848215576,0.007561400001577567,11,0.18739172622982597,0.1691823473053245,0.0034927000015159138,5,0.45360564374060913,0.14774291962526423,0.002239900000859052
13,N,New_N_014.wav,13-11-5,3,0.28786489468629256,126x5,5x212,13,0.055167370093339746,0.36700451727709477,0.007681600000069011,11,0.14567343575656624,0.18440983349159315,0.0033192999981110916,5,0.48090165002637825,0.19111681196572322,0.0022849000015412457
14,N,New_N_015.wav,13-11-5,3,0.2778125719996499,126x5,5x212,13,0.06062138356047249,0.371677346248194,0.007845599997381214,11,0.1856183972888885,0.21174845627157401,0.0035821999990730546,5,0.5216819083738545,0.16389308750978107,0.0023506999932578765
15,N,New_N_016.wav,13-11-5,3,0.306892265215314,126x5,5x212,13,0.04992920368636181,0.37722574666053604,0.00787569999374682,11,0.21750263379229376,0.18784132121863653,0.0035614999942481518,5,0.5367209884866243,0.18866411084844817,0.002307700000528712
16,N,New_N_017.wav,13-11-5,3,0.28344272940520376,126x5,5x212,13,0.0650648485414558,0.3649060840701226,0.007852800001273863,11,0.18372933117825652,0.19793312896483137,0.003643100004410371,5,0.5270016222493035,0.20626142445754544,0.002277799998410046
17,N,New_N_018.wav,13-11-5,3,0.24415757663274598,126x5,5x212,13,0.052476331805379084,0.39130195149469627,0.008158999997249339,11,0.17335945008527598,0.18293930655242757,0.00323249999928521,5,0.5325906176153682,0.16779748039847786,0.0022610999949392863
18,N,New_N_019.wav,13-11-5,3,0.2965660226716318,126x5,5x212,13,0.058780379681155986,0.3103435834653027,0.0073262999940197915,11,0.1857069386747355,0.16116514970276433,0.003255600000557024,5,0.5271156222052081,0.16105510423171743,0.0022544000021298416
19,N,New_N_020.wav,13-11-5,3,0.25937063963971924,126x5,5x212,13,0.06560541264390923,0.36402987646797225,0.0077614000038011,11,0.21085974414451908,0.20050619039776887,0.004263100003299769,5,0.5561001185511756,0.16050506206178097,0.0023119999968912452
20,N,New_N_021.wav,13-11-5,3,0.27362807276588147,126x5,5x212,13,0.05960925344153396,0.3426160057923192,0.0074290000047767535,11,0.182395194277722,0.19191151653930286,0.004168100000242703,5,0.46529775653048516,0.1917848078225371,0.0026532000047154725
21,N,New_N_022.wav,13-11-5,3,0.2766275902641055,126x5,5x212,13,0.05079204910838835,0.36248309705776033,0.007654900000488851,11,0.16296795612317133,0.19640806774279218,0.004550300000119023,5,0.46168214662989304,0.1308930285043635,0.002338199999940116
22,N,New_N_023.wav,13-11-5,3,0.30471935844595827,126x5,5x212,13,0.055955580418917135,0.35865013180927274,0.0075347000019974075,11,0.1813718745715597,0.18137950492261512,0.00413930000649998,5,0.49490821412568725,0.13146871808258825,0.0023414999959641136
23,N,New_N_024.wav,13-11-5,3,0.2840646031146162,126x5,5x212,13,0.053142983090156984,0.3538366492370778,0.007605300001159776,11,0.19633836377189462,0.1903004127100157,0.003267499996582046,5,0.4448150450488982,0.19642117325966404,0.002413099995465018
24,N,New_N_025.wav,13-11-5,3,0.29650893876954093,126x5,5x212,13,0.06283183811185443,0.3677941726479291,0.007626600003277417,11,0.22074073025479354,0.19350824696094684,0.003279899996414315,5,0.5110649961423377,0.14323424113633518,0.002320800005691126
25,N,New_N_026.wav,13-11-5,3,0.32125234417921,126x5,5x212,13,0.061401093846841566,0.3536947474213555,0.007456100000126753,11,0.18755167372369225,0.16898551540882034,0.004463099998247344,5,0.48773121073501624,0.16226453598318996,0.0023721999968984164
26,N,New_N_027.wav,13-11-5,3,0.2871257257799904,126x5,5x212,13,0.05775339680449352,0.3615397037417277,0.0075233000025036745,11,0.14509996384086413,0.20060321452571664,0.004525299998931587,5,0.4991167011932727,0.22183778825821046,0.002488399994035717
27,N,New_N_028.wav,13-11-5,3,0.31757534923150843,126x5,5x212,13,0.05569437315111373,0.3524793029354564,0.007792299998982344,11,0.18593770966905707,0.150052288936046,0.0033141000021714717,5,0.5372893065072364,0.13736129330601096,0.0023089000023901463
28,N,New_N_029.wav,13-11-5,3,0.26378887813590524,126x5,5x212,13,0.06317087108459574,0.3138012347630824,0.007835700002033263,11,0.1594477421429985,0.20190738105353068,0.0037222999962978065,5,0.4983536910656479,0.1770952376035892,0.0022691999984090216
29,N,New_N_030.wav,13-11-5,3,0.30134547460341204,126x5,5x212,13,0.05387403159282597,0.3438669224155802,0.00815580000198679,11,0.14797150849197183,0.18892327754934116,0.004225299999234267,5,0.44961371892353225,0.21919940654408937,0.00233499999740161
30,N,New_N_031.wav,13-11-5,3,0.306546525565043,126x5,5x212,13,0.053342104483522584,0.3607409497337756,0.008006200005183928,11,0.23657881160901528,0.15781903253947951,0.0038236000036704354,5,0.49279828959205124,0.14376496818639262,0.002318499995453749
31,N,New_N_032.wav,13-11-5,3,0.23286671553929653,126x5,5x212,13,0.05374813859181064,0.3733594103068359,0.007602700003189966,11,0.1681618397165446,0.18185554307039545,0.0032367999956477433,5,0.5202021927336193,0.15406348419975233,0.0022719999979017302
32,N,New_N_033.wav,13-11-5,3,0.2770053631215424,126x5,5x212,13,0.05563988645094815,0.34156905421835493,0.007856400006858166,11,0.16324188263916195,0.16518027048584114,0.003298699994047638,5,0.45347518126442266,0.1393195597673646,0.002278600004501641
33,N,New_N_034.wav,13-11-5,3,0.2820059208175628,126x5,5x212,13,0.05947517243190522,0.3293713160333074,0.007433999999193475,11,0.19028914653733114,0.2078523332383769,0.003343799995491281,5,0.48120575743953714,0.1726431035549443,0.002315500001714099
34,N,New_N_035.wav,13-11-5,3,0.3085009193231498,126x5,5x212,13,0.05413275102628493,0.3433972135612284,0.0077971000064280815,11,0.18775494112288563,0.17041590715876434,0.003754699995624833,5,0.5263261438178761,0.1710311191955824,0.002321499996469356
35,N,New_N_036.wav,13-11-5,3,0.2996079253454844,126x5,5x212,13,0.054910812528399175,0.39785525992528364,0.007742199995846022,11,0.1583515103636873,0.1867664053937109,0.004641300001821946,5,0.4957471764318681,0.2044500192776392,0.0022647000005235896
36,N,New_N_037.wav,13-11-5,3,0.31772367834632703,126x5,5x212,13,0.04872452389832347,0.3758618896435786,0.008138899996993132,11,0.20062499077030407,0.14541150233005035,0.003774099997826852,5,0.5306082472956317,0.1119125930050416,0.0024333000037586316
37,N,New_N_038.wav,13-11-5,3,0.27315783067278865,126x5,5x212,13,0.0427873813605004,0.46759907337146045,0.007798599996021949,11,0.12648842163289103,0.20130456075302328,0.005144299997482449,5,0.5017436208998973,0.1115957042652822,0.0023684999978286214
38,N,New_N_039.wav,13-11-5,3,0.26694016739304977,126x5,5x212,13,0.038498772149063346,0.3324816997227063,0.007992300001205876,11,0.09517778055627202,0.1552359604853607,0.0042347999988123775,5,0.42580621128690826,0.11510808818158749,0.002277300001878757
39,N,New_N_040.wav,13-11-5,3,0.3857129480921714,126x5,5x212,13,0.03760760843295354,0.4150642105711486,0.00727539999934379,11,0.16728937452095163,0.12986678219917694,0.0034954999937326647,5,0.4648851717790285,0.08179186741598983,0.002391499998338986
40,N,New_N_041.wav,13-11-5,3,0.2707194786651547,126x5,5x212,13,0.041438171381885665,0.4436394964074995,0.007625199999893084,11,0.1404355702643595,0.17777476898226888,0.0046685999986948445,5,0.5818630270663675,0.17217845520017921,0.0028133999949204735
41,N,New_N_042.wav,13-11-5,3,0.28922034717040224,126x5,5x212,13,0.04401848703983692,0.3686093851486606,0.007425900002999697,11,0.17263473036357196,0.149756336517039,0.003269900000304915,5,0.4807320546112209,0.13203076110315845,0.0030306999979075044
42,N,New_N_043.wav,13-11-5,3,0.3408575318725803,126x5,5x212,13,0.05343175165688642,0.41792265208433577,0.007657000001927372,11,0.1488534715471196,0.14681455416574968,0.004076299999724142,5,0.5187518932294031,0.14313328916663318,0.002469899998686742
43,N,New_N_044.wav,13-11-5,3,0.26745682887930516,126x5,5x212,13,0.05559635903434442,0.38669884779615654,0.007548599998699501,11,0.13847281365902375,0.13475084542204796,0.0036565000045811757,5,0.5680923641368962,0.12959817938256749,0.0023025999980745837
44,N,New_N_045.wav,13-11-5,3,0.28580040562794967,126x5,5x212,13,0.05028683495423939,0.39608776188154826,0.007424499999615364,11,0.15333580848667697,0.16821899429489945,0.004480899995542131,5,0.4011368697003001,0.14944880617417006,0.00221130000136327
45,N,New_N_046.wav,13-11-5,3,0.2602090187922014,126x5,5x212,13,0.049915701066493165,0.3938634519355743,0.007296399999177083,11,0.17596114499139123,0.1723305171904591,0.0034672000037971884,5,0.47795246951905307,0.14831786233992122,0.0022115000028861687
46,N,New_N_047.wav,13-11-5,3,0.34056010688434574,126x5,5x212,13,0.048750252962335025,0.3604096015417711,0.007569500005047303,11,0.14772527919477652,0.15293409176522132,0.004552099999273196,5,0.45771900820297723,0.1475418246408629,0.0022272999995038845
47,N,New_N_048.wav,13-11-5,3,0.3785847717266723,126x5,5x212,13,0.03929640430464611,0.4051997145376926,0.007658299997274298,11,0.1258680014666368,0.1294101328909242,0.003802499995799735,5,0.4435652164430138,0.1068303979192902,0.0022412000034819357
48,N,New_N_049.wav,13-11-5,3,0.2919723982496951,126x5,5x212,13,0.03883825647274842,0.4251921940403041,0.009462000001803972,11,0.1716694403234385,0.13681359347278374,0.0038067000059527345,5,0.5080420632087973,0.12737195998631493,0.0022933000000193715
49,N,New_N_050.wav,13-11-5,3,0.2407117494451942,126x5,5x212,13,0.04207069303152048,0.4266089214362444,0.00887489999877289,11,0.19536116873939477,0.184570374430397,0.0037511000045924447,5,0.4958565497807855,0.14119900102017743,0.0022796999983256683
50,N,New_N_051.wav,13-11-5,3,0.2517168653930333,126x5,5x212,13,0.05081708408982183,0.3827276664075094,0.007590100001834799,11,0.1761240947675445,0.1342425606521399,0.0032815000013215467,5,0.5173481744075603,0.10220904949344736,0.0022899999967194162
51,N,New_N_052.wav,13-11-5,3,0.2703583770191327,126x5,5x212,13,0.05670876589230101,0.39191150299803923,0.00886989999708021,11,0.14624832731568646,0.1460289281572282,0.0035059000001638196,5,0.5770019217922087,0.13132821619054663,0.002698600001167506
52,N,New_N_053.wav,13-11-5,3,0.26544944347246296,126x5,5x212,13,0.04477768856829296,0.41155178477322407,0.00780799999483861,11,0.17294807305121557,0.14465594539894705,0.0034666999999899417,5,0.5625071224618596,0.1150650651467813,0.002308800001628697
53,N,New_N_054.wav,13-11-5,3,0.31136280027341806,126x5,5x212,13,0.04130758825157292,0.4630679621649338,0.00825520000216784,11,0.15328863830812992,0.17613720087815288,0.003238099998270627,5,0.47558424092946455,0.14985702151307068,0.0022551000001840293
