,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,29,1,10,0,0
real_AS,0,33,5,0,2
real_MR,0,0,37,1,2
real_MS,0,1,7,28,4
real_MVP,1,7,4,2,26
