,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.5,0.5
AS,0.0,94.5,4.0,0.5,1.0
MR,1.5,4.5,91.0,2.0,1.0
MS,0.5,0.5,2.0,94.5,2.5
MVP,5.0,2.5,1.0,1.0,90.5
