distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
10-6,2,KNN,DeepONMF_H2,0.953,0.010368220676663877,0.9800000000000001,0.008149003006503317,0.8450000000000001,0.06224949798994365,0.9621925095130409,0.014655161112511517,0.9125,0.029064180058966032
10-6,2,KNN,DeepONMF_W,0.892,0.007582875444051522,0.9075,0.017343046156889502,0.8300000000000001,0.057008771254956875,0.9556014801619372,0.014084194348317397,0.86875,0.02176310668310019
10-6,2,SVM,DeepONMF_H2,0.974,0.01294217910554479,0.9824999999999999,0.010269797953221891,0.9400000000000001,0.02850438562747841,0.98496019796066,0.007152995039422352,0.96125,0.018301938080432876
10-6,2,SVM,DeepONMF_W,0.913,0.008366600265340769,0.905,0.010269797953221882,0.945,0.020916500663351822,0.9850687568141829,0.005567546253473605,0.925,0.010597390598633245
10-6,2,UjaNet,DeepONMF_H2,0.994,0.0065192024052026735,0.9962500000000001,0.005590169943749451,0.985,0.013693063937629191,0.9962499023399352,0.003423466575322355,0.990625,0.008838834764831825
10-6,2,UjaNet,DeepONMF_W,0.968,0.00974679434480897,0.975,0.0076546554461974,0.9400000000000001,0.04183300132670376,0.9849420104717945,0.010287985759919783,0.9574999999999999,0.020799451615367146
