indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,N,New_N_001.wav,10-9-7-5,4,0.3369391977368179,126x5,5x212,10,0.06681057313835524,0.3928881729364507,0.009038000003783964,9,0.13283876530141936,0.2522498666761025,0.004763100005220622,7,0.2670882291171508,0.21440646735273092,0.003254100003687199,5,0.33755108964970804,0.21581002230953467,0.0036436000009416603
1,N,New_N_002.wav,10-9-7-5,4,0.34064713284724496,126x5,5x212,10,0.06115734382872279,0.37122555396080664,0.007739499997114763,9,0.12836400540589896,0.20526537928297373,0.005620800002361648,7,0.31855996417443067,0.14386894482707774,0.005293200003507081,5,0.38638049094225707,0.13161662822676526,0.004665699998440687
2,N,New_N_003.wav,10-9-7-5,4,0.33024477800249,126x5,5x212,10,0.0646034317495872,0.36246256560368695,0.01588169999740785,9,0.14134033351399,0.20939314591601096,0.00824780000402825,7,0.3095083563897438,0.2065215050079795,0.006526100005430635,5,0.38873501157513674,0.18145374663401287,0.004637500001990702
3,N,New_N_004.wav,10-9-7-5,4,0.35465889432237313,126x5,5x212,10,0.0668861645952475,0.3448538935174147,0.01597380000021076,9,0.19997871039100582,0.19044314390692962,0.003974899998866022,7,0.32607916318272606,0.17456232302795224,0.0036416999937500805,5,0.38610629142178415,0.164851615200846,0.0030963000026531518
4,N,New_N_005.wav,10-9-7-5,4,0.32218815585616506,126x5,5x212,10,0.06681615204490755,0.34331445825852,0.009359100004076026,9,0.1614097014816854,0.1852144504864417,0.0036719999989145435,7,0.2825885177744208,0.18727318758861705,0.0033976000049733557,5,0.3924381754130385,0.1745708175505164,0.003278099997260142
5,N,New_N_006.wav,10-9-7-5,4,0.33478291367080176,126x5,5x212,10,0.07019098790419794,0.3395757793991208,0.008440400000836235,9,0.12413682926960748,0.20380655914020346,0.003359700000146404,7,0.23406889029604894,0.17628481655585826,0.003495400000247173,5,0.35943617289189855,0.16584210250278913,0.0029196999967098236
6,N,New_N_007.wav,10-9-7-5,4,0.321080827607458,126x5,5x212,10,0.06182090427054762,0.3667521317253434,0.00816070000291802,9,0.17193607446820966,0.21863377609507875,0.003759300001547672,7,0.2579510225863991,0.1911506620275258,0.003388400000403635,5,0.3647705312391927,0.17371091157232746,0.0026843999949051067
7,N,New_N_008.wav,10-9-7-5,4,0.34104707776650467,126x5,5x212,10,0.05669710467968685,0.34490414397973523,0.007729400000243913,9,0.17781076597304651,0.184986353600409,0.003746299997146707,7,0.3017930257652063,0.16609210996112464,0.0030482000001939014,5,0.37630685052677015,0.1707751236862776,0.002596300000732299
8,N,New_N_009.wav,10-9-7-5,4,0.3745350966191066,126x5,5x212,10,0.058239813192381674,0.34715251683464715,0.008522800002538133,9,0.20372592506082898,0.21751729092440522,0.0031021000031614676,7,0.26226091573993415,0.18417119148323458,0.0028763000009348616,5,0.4013586010944312,0.17298581360658152,0.002465099998516962
9,N,New_N_010.wav,10-9-7-5,4,0.33292316734488303,126x5,5x212,10,0.05909955267431485,0.33127047310067625,0.008151900001394097,9,0.20552410623715808,0.19188728368511213,0.0029284999982337467,7,0.23656510825917587,0.16316856463796167,0.002780000002530869,5,0.3775989452329425,0.15203484261458705,0.0023909000010462478
