clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,34,159,1,6,0.965,0.85,0.99375,0.9714285714285714,0.921875,40
AS,36,147,13,4,0.915,0.9,0.91875,0.7346938775510204,0.909375,40
MR,35,154,6,5,0.945,0.875,0.9625,0.8536585365853658,0.91875,40
MS,31,156,4,9,0.935,0.775,0.975,0.8857142857142857,0.875,40
MVP,31,151,9,9,0.91,0.775,0.94375,0.775,0.859375,40
PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8440990542558486,0.896875,200
