,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,38,0,0,2
real_MR,0,5,34,1,0
real_MS,0,1,2,35,2
real_MVP,2,1,2,2,33
