,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,37,2,1,0
real_MR,0,4,30,6,0
real_MS,4,5,0,31,0
real_MVP,6,3,0,3,28
