base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
SNR_-8db,DeepONMF_H_9-8-7,1,PROMEDIO_MACRO,190,790,10,10,0.9799999999999999,0.95,0.9875,0.9503263019116677,0.96875,200
SNR_-8db,DeepONMF_H_9-8-7,2,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9199166024135425,0.95,200
SNR_-8db,DeepONMF_H_9-8-7,3,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725000000000001,0.8915034965034965,0.93125,200
SNR_-8db,DeepONMF_H_9-8-7,4,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9566769751429571,0.971875,200
SNR_-8db,DeepONMF_H_9-8-7,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9407477500500757,0.9625,200
