,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.5,1.0
AS,0.0,95.0,3.5000000000000004,0.5,1.0
MR,3.0,4.0,90.0,1.5,1.5
MS,1.0,1.0,1.0,94.0,3.0
MVP,3.5000000000000004,2.0,2.0,2.5,90.0
