,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,3,1
real_AS,0,24,4,8,4
real_MR,0,5,30,4,1
real_MS,2,2,0,27,9
real_MVP,11,3,4,3,19
