distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
12-9-3,3,UjaNet,DeepONMF_W,0.9384,0.0170528589978337,0.8459999999999999,0.0426321474945843,0.9615,0.0106580368736461,0.8539857663018784,0.0414976654287769,0.90375,0.0266450921841152
12-9-6,3,KNN,DeepONMF_H3,0.9096,0.0170528589978337,0.774,0.0426321474945844,0.9435,0.0106580368736461,0.8102732798730308,0.0306901917861301,0.85875,0.0266450921841152
12-9-6,3,KNN,DeepONMF_W,0.8336,0.009838699100999,0.584,0.0245967477524976,0.8959999999999999,0.0061491869381243,0.6038730498972211,0.0322351331538402,0.74,0.0153729673453111
12-9-6,3,SVM,DeepONMF_H3,0.9572,0.0054037024344425,0.893,0.0135092560861063,0.97325,0.0033773140215265,0.8962126401161541,0.0142945573294244,0.933125,0.0084432850538164
12-9-6,3,SVM,DeepONMF_W,0.8848,0.0067230945255886,0.712,0.0168077363139715,0.9280000000000002,0.0042019340784929,0.717658297707812,0.0203420800282245,0.82,0.0105048351962322
12-9-6,3,UjaNet,DeepONMF_H3,0.9732,0.0112782977438973,0.933,0.0281957443597433,0.98325,0.0070489360899358,0.9338523740025964,0.027885082572577,0.958125,0.0176223402248396
12-9-6,3,UjaNet,DeepONMF_W,0.9436,0.0101390334845092,0.859,0.0253475837112731,0.96475,0.0063368959278182,0.8642733846943746,0.0214925420559558,0.911875,0.0158422398195457
13-10-3,3,KNN,DeepONMF_H3,0.9348,0.0079498427657406,0.837,0.0198746069143518,0.9592500000000002,0.0049686517285878,0.8528958878420456,0.0197372752393669,0.898125,0.0124216293214699
13-10-3,3,KNN,DeepONMF_W,0.8684,0.0166973051717934,0.671,0.0417432629294836,0.91775,0.0104358157323709,0.6975832723848614,0.0467231421129275,0.7943749999999999,0.0260895393309272
13-10-3,3,SVM,DeepONMF_H3,0.9559999999999998,0.0046904157598233,0.8899999999999999,0.0117260393995586,0.9725,0.0029315098498896,0.8928055242624104,0.0146210157256893,0.93125,0.007328774624724
13-10-3,3,SVM,DeepONMF_W,0.8964000000000001,0.0093166517590818,0.741,0.0232916293977041,0.93525,0.005822907349426,0.7520018329665138,0.02736426515318,0.838125,0.014557268373565
13-10-3,3,UjaNet,DeepONMF_H3,0.9748,0.0100598210719673,0.937,0.0251495526799185,0.98425,0.0062873881699797,0.937871401226836,0.0253139127940294,0.960625,0.015718470424949
13-10-3,3,UjaNet,DeepONMF_W,0.942,0.010099504938362,0.8550000000000001,0.0252487623459052,0.96375,0.0063121905864762,0.8623620472842388,0.0185363807568253,0.909375,0.0157804764661907
13-11-5,3,KNN,DeepONMF_H3,0.9224,0.0079246451024636,0.8059999999999998,0.0198116127561589,0.9515,0.0049529031890397,0.8257913196115375,0.0223478537887324,0.8787499999999999,0.0123822579725993
13-11-5,3,KNN,DeepONMF_W,0.8380000000000001,0.0142126704035518,0.595,0.0355316760088797,0.89875,0.0088829190022198,0.6085133199579611,0.0383420511196336,0.746875,0.0222072975055498
13-11-5,3,SVM,DeepONMF_H3,0.9536,0.005899152481501,0.884,0.0147478812037526,0.971,0.0036869703009381,0.886273047279649,0.0146203221960983,0.9275,0.0092174257523453
13-11-5,3,SVM,DeepONMF_W,0.8896000000000001,0.010334408546211,0.724,0.0258360213655275,0.931,0.0064590053413819,0.7263172559443852,0.0330435931302376,0.8275,0.0161475133534547
13-11-5,3,UjaNet,DeepONMF_H3,0.9728,0.0072938330115242,0.9319999999999998,0.0182345825288104,0.983,0.0045586456322027,0.932852399130454,0.018451841643194,0.9575,0.0113966140805065
13-11-5,3,UjaNet,DeepONMF_W,0.9384,0.010807404868885,0.8460000000000001,0.0270185121722125,0.9615,0.0067546280430531,0.8538020464693243,0.0290619895630294,0.90375,0.0168865701076328
13-12,2,KNN,DeepONMF_H2,0.8996000000000001,0.0055497747702046,0.749,0.0138744369255115,0.93725,0.0034686092313778,0.7876593346971286,0.0198896992106965,0.843125,0.0086715230784447
13-12,2,KNN,DeepONMF_W,0.778,0.0220907220343745,0.445,0.0552268050859362,0.8612500000000001,0.0138067012714841,0.4625191213556563,0.0568989522543564,0.653125,0.0345167531787101
13-12,2,SVM,DeepONMF_H2,0.9516,0.0049799598391954,0.8789999999999999,0.0124498995979887,0.96975,0.0031124748994971,0.883013637390621,0.0141684482674633,0.924375,0.0077811872487429
13-12,2,SVM,DeepONMF_W,0.8624,0.009838699100999,0.656,0.0245967477524976,0.914,0.0061491869381244,0.6512169171412958,0.0244895832482415,0.7849999999999999,0.015372967345311
13-12,2,UjaNet,DeepONMF_H2,0.9728,0.0060991802727907,0.932,0.0152479506819768,0.9830000000000002,0.0038119876704942,0.9344688317059872,0.0146995019655912,0.9575,0.0095299691762355
13-12,2,UjaNet,DeepONMF_W,0.936,0.0079999999999999,0.8400000000000001,0.0199999999999999,0.96,0.0049999999999999,0.8490595069972819,0.0218805788898981,0.9,0.0124999999999999
13-12-6,3,KNN,DeepONMF_H3,0.9052,0.009011104260855,0.763,0.0225277606521376,0.94075,0.0056319401630343,0.7954002278331973,0.0259688573936084,0.851875,0.014079850407586
13-12-6,3,KNN,DeepONMF_W,0.8224,0.0191520233917986,0.556,0.0478800584794964,0.889,0.0119700146198741,0.5805806526165356,0.0491590295429075,0.7224999999999999,0.0299250365496852
13-12-6,3,SVM,DeepONMF_H3,0.9548,0.0108258948821794,0.8869999999999999,0.0270647372054487,0.97175,0.0067661843013622,0.8903157685494844,0.0286512180932221,0.929375,0.0169154607534054
13-12-6,3,SVM,DeepONMF_W,0.8827999999999999,0.0152708873350567,0.7070000000000001,0.0381772183376421,0.92675,0.0095443045844105,0.7093607816246623,0.0424568682141393,0.8168749999999999,0.0238607614610263
13-12-6,3,UjaNet,DeepONMF_H3,0.9728,0.009444575162494,0.932,0.0236114379062351,0.983,0.0059028594765588,0.9340903988220683,0.0229414532464756,0.9575,0.014757148691397
13-12-6,3,UjaNet,DeepONMF_W,0.9408,0.0103537432844358,0.852,0.0258843582110896,0.963,0.0064710895527724,0.8556342095305969,0.0257501656079855,0.9075,0.0161777238819309
13-3,2,KNN,DeepONMF_H2,0.9452,0.0046043457732885,0.8629999999999999,0.0115108644332212,0.96575,0.0028777161083053,0.8696528197683158,0.0125489965721092,0.914375,0.0071942902707633
13-3,2,KNN,DeepONMF_W,0.8539999999999999,0.0086023252670426,0.635,0.0215058131676065,0.9087499999999998,0.0053764532919016,0.6746448046051629,0.0219134420886491,0.771875,0.0134411332297541
13-3,2,SVM,DeepONMF_H2,0.9624,0.0066932802122725,0.906,0.0167332005306815,0.9765,0.0041833001326704,0.9077650641475602,0.0189066955909487,0.94125,0.0104582503316759
13-3,2,SVM,DeepONMF_W,0.8939999999999999,0.0121655250605965,0.735,0.030413812651491,0.93375,0.0076034531628727,0.7406767930033904,0.0325196799699201,0.834375,0.0190086329071819
13-3,2,UjaNet,DeepONMF_H2,0.972,0.0103923048454132,0.93,0.0259807621135332,0.9825,0.0064951905283832,0.9327837586147636,0.0246005374931601,0.95625,0.0162379763209582
13-3,2,UjaNet,DeepONMF_W,0.936,0.0092736184954956,0.8400000000000001,0.0231840462387392,0.96,0.0057960115596848,0.8433568870148308,0.0251084671852723,0.9,0.014490028899212
13-4,2,KNN,DeepONMF_H2,0.9408,0.0052153619241621,0.852,0.0130384048104053,0.963,0.0032596012026012,0.8573357094145114,0.0159857076731761,0.9075,0.0081490030065033
13-4,2,KNN,DeepONMF_W,0.8423999999999999,0.0184065205837496,0.6060000000000001,0.0460163014593741,0.9015,0.0115040753648435,0.6327324145065267,0.0521560528126319,0.7537499999999999,0.0287601884121088
13-4,2,SVM,DeepONMF_H2,0.9588,0.0081975606127676,0.897,0.020493901531919,0.97425,0.0051234753829798,0.8991806550375825,0.0213629833865941,0.935625,0.0128086884574495
13-4,2,SVM,DeepONMF_W,0.8864000000000001,0.0169941166289983,0.716,0.0424852915724959,0.929,0.0106213228931239,0.717623678183896,0.0469807184188888,0.8225,0.0265533072328099
13-4,2,UjaNet,DeepONMF_H2,0.9752,0.0092303846073714,0.938,0.0230759615184286,0.9845,0.0057689903796071,0.938797485818025,0.0227678480824062,0.96125,0.0144224759490178
13-4,2,UjaNet,DeepONMF_W,0.9432,0.0150066651858432,0.858,0.0375166629646081,0.9645,0.009379165741152,0.8622073825790204,0.0374241642181478,0.91125,0.02344791435288
13-5,2,KNN,DeepONMF_H2,0.9312,0.0041472882706655,0.828,0.0103682206766639,0.957,0.0025920551691659,0.8391324605321827,0.0082465175546952,0.8925000000000001,0.0064801379229149
13-5,2,KNN,DeepONMF_W,0.8220000000000001,0.0050990195135927,0.5549999999999999,0.0127475487839819,0.8887500000000002,0.0031868871959954,0.5775696012932962,0.0207260883262757,0.721875,0.0079672179899887
13-5,2,SVM,DeepONMF_H2,0.958,0.0028284271247462,0.8949999999999999,0.0070710678118654,0.97375,0.0017677669529663,0.8982809962578863,0.010010631839867,0.934375,0.0044194173824159
13-5,2,SVM,DeepONMF_W,0.8808,0.0083186537372341,0.702,0.0207966343430853,0.9255,0.0051991585857713,0.7015586535120288,0.0152039191762955,0.81375,0.0129978964644284
13-5,2,UjaNet,DeepONMF_H2,0.9784,0.0076681158050723,0.946,0.0191702895126808,0.9865,0.0047925723781702,0.946445046735192,0.0192074833576985,0.96625,0.0119814309454255
13-5,2,UjaNet,DeepONMF_W,0.9436,0.0171697408250677,0.859,0.0429243520626695,0.96475,0.0107310880156673,0.8649597172135166,0.0439711130474819,0.911875,0.0268277200391684
13-5-4,3,KNN,DeepONMF_H3,0.93,0.0142126704035518,0.825,0.0355316760088797,0.95625,0.0088829190022199,0.8343263172313462,0.0300537786124079,0.890625,0.0222072975055498
13-5-4,3,KNN,DeepONMF_W,0.8492000000000001,0.0179220534537758,0.623,0.0448051336344397,0.90575,0.0112012834086099,0.6489938153695899,0.0512553151864187,0.764375,0.0280032085215248
13-5-4,3,SVM,DeepONMF_H3,0.9576,0.0090994505328618,0.8940000000000001,0.0227486263321547,0.9735,0.0056871565830386,0.8955620749121301,0.0248220704642423,0.93375,0.0142178914575966
13-5-4,3,SVM,DeepONMF_W,0.8956,0.0150598804776133,0.7390000000000001,0.0376497011940334,0.93475,0.0094124252985083,0.7459981266931267,0.0374557859165537,0.836875,0.0235310632462708
13-5-4,3,UjaNet,DeepONMF_H3,0.9752,0.0079498427657407,0.938,0.0198746069143517,0.9845,0.0049686517285879,0.9386638165978108,0.0201982379654204,0.96125,0.0124216293214698
13-5-4,3,UjaNet,DeepONMF_W,0.946,0.0101980390271856,0.865,0.0254950975679639,0.96625,0.006373774391991,0.8675796748375741,0.0252200746005179,0.915625,0.0159344359799774
13-6,2,KNN,DeepONMF_H2,0.9288,0.0087863530545955,0.8219999999999998,0.0219658826364887,0.9555,0.0054914706591221,0.8386133337986766,0.0211960619953509,0.8887499999999999,0.0137286766478055
13-6,2,KNN,DeepONMF_W,0.8196,0.0121161049846887,0.549,0.0302902624617219,0.8872499999999999,0.0075725656154304,0.5734685861386796,0.0300149602948509,0.718125,0.0189314140385762
13-6,2,SVM,DeepONMF_H2,0.9576,0.0068410525505947,0.8939999999999999,0.0171026313764871,0.9735,0.0042756578441217,0.8966472259659064,0.0177008693745518,0.93375,0.0106891446103044
13-6,2,SVM,DeepONMF_W,0.8792,0.0081975606127676,0.6980000000000001,0.0204939015319191,0.9245,0.0051234753829797,0.6967462801237113,0.0269144418608926,0.81125,0.0128086884574494
13-6,2,UjaNet,DeepONMF_H2,0.9736,0.0060663003552412,0.934,0.0151657508881031,0.9835,0.0037914377220257,0.9351444347463396,0.0143021159706781,0.95875,0.0094785943050644
13-6,2,UjaNet,DeepONMF_W,0.9408,0.0102567051239665,0.852,0.0256417628099161,0.963,0.0064104407024789,0.8580336318751567,0.0218232354801953,0.9075,0.0160261017561976
13-7,2,KNN,DeepONMF_H2,0.9124,0.0092086915465771,0.781,0.0230217288664426,0.94525,0.0057554322166106,0.8026170428619869,0.0135922876477058,0.8631250000000001,0.0143885805415266
13-7,2,KNN,DeepONMF_W,0.8220000000000001,0.0101980390271855,0.5549999999999999,0.0254950975679639,0.8887499999999999,0.0063737743919909,0.5743637997359403,0.0307744975360819,0.721875,0.0159344359799774
13-7,2,SVM,DeepONMF_H2,0.956,0.0093808315196468,0.89,0.0234520787991171,0.9725,0.0058630196997793,0.8934801430247703,0.0250222049432452,0.93125,0.0146575492494482
13-7,2,SVM,DeepONMF_W,0.8712,0.0095498691090506,0.6779999999999999,0.0238746727726267,0.9195,0.0059686681931567,0.675489903165667,0.0284861046446902,0.7987500000000001,0.0149216704828915
13-7,2,UjaNet,DeepONMF_H2,0.9751999999999998,0.0085556998544829,0.938,0.0213892496362074,0.9845,0.0053473124090518,0.9410088794196362,0.0203414261640666,0.96125,0.0133682810226296
13-7,2,UjaNet,DeepONMF_W,0.9372,0.0099599196783909,0.843,0.0248997991959774,0.96075,0.0062249497989944,0.8497454220963666,0.0232709321289259,0.901875,0.0155623744974859
13-8,2,KNN,DeepONMF_H2,0.9104,0.0101390334845092,0.776,0.0253475837112731,0.944,0.0063368959278183,0.8080944184129428,0.0249286554876306,0.86,0.0158422398195457
13-8,2,KNN,DeepONMF_W,0.8116,0.0217899059199437,0.529,0.0544747647998594,0.88225,0.0136186911999648,0.5478004763513531,0.0613866239803741,0.7056250000000001,0.034046727999912
13-8,2,SVM,DeepONMF_H2,0.9548,0.0048166378315168,0.8869999999999999,0.0120415945787923,0.97175,0.003010398644698,0.8903688858894441,0.0138331231064687,0.929375,0.0075259966117451
13-8,2,SVM,DeepONMF_W,0.8716000000000002,0.0102371871136558,0.679,0.0255929677841393,0.91975,0.0063982419460349,0.6795546866383063,0.0276012194899522,0.7993750000000001,0.0159956048650871
13-8,2,UjaNet,DeepONMF_H2,0.9751999999999998,0.0087863530545955,0.938,0.0219658826364887,0.9845,0.0054914706591222,0.9396592688680973,0.0211926420813945,0.96125,0.0137286766478054
13-8,2,UjaNet,DeepONMF_W,0.9444,0.0117813411800185,0.861,0.0294533529500462,0.96525,0.0073633382375115,0.8681562649756941,0.0274286008854566,0.913125,0.0184083455937789
13-8-3,3,KNN,DeepONMF_H3,0.9396,0.0069856996786292,0.849,0.017464249196573,0.96225,0.0043660622991432,0.8534848678525236,0.0176454713091242,0.905625,0.010915155747858
13-8-3,3,KNN,DeepONMF_W,0.8587999999999999,0.0155306149266537,0.647,0.0388265373166343,0.91175,0.0097066343291586,0.6718482877728867,0.0481489452398464,0.779375,0.0242665858228964
13-8-3,3,SVM,DeepONMF_H3,0.962,0.0052915026221291,0.905,0.0132287565553229,0.97625,0.0033071891388307,0.9071230987151048,0.0144056438577295,0.940625,0.0082679728470768
13-8-3,3,SVM,DeepONMF_W,0.8944000000000001,0.0043358966777358,0.736,0.0108397416943393,0.934,0.0027099354235848,0.7507158570925472,0.0157402455941569,0.835,0.0067748385589621
13-8-3,3,UjaNet,DeepONMF_H3,0.9712,0.0088994381845148,0.9280000000000002,0.022248595461287,0.982,0.0055621488653216,0.9296875498120744,0.0216852748841096,0.955,0.0139053721633044
13-8-3,3,UjaNet,DeepONMF_W,0.9388,0.0135351394525508,0.8469999999999999,0.0338378486313772,0.96175,0.0084594621578443,0.851255420958889,0.0335888744311497,0.904375,0.0211486553946107
14-11-8-3,4,KNN,DeepONMF_H4,0.932,0.0058309518948452,0.8299999999999998,0.0145773797371132,0.9575,0.0036443449342783,0.8460821379375275,0.013541982220413,0.89375,0.0091108623356957
14-11-8-3,4,KNN,DeepONMF_W,0.8608,0.0167690190530036,0.6519999999999999,0.0419225476325091,0.913,0.0104806369081273,0.6627189965252809,0.0469986082708898,0.7825,0.0262015922703182
14-11-8-3,4,SVM,DeepONMF_H4,0.9576,0.0062289646009589,0.8939999999999999,0.0155724115023973,0.9735,0.0038931028755993,0.8956775958996703,0.0170456763247618,0.93375,0.0097327571889984
14-11-8-3,4,SVM,DeepONMF_W,0.8948,0.0084380092438915,0.737,0.0210950231097289,0.93425,0.0052737557774322,0.7494303358326042,0.0202669864655961,0.835625,0.0131843894435805
14-11-8-3,4,UjaNet,DeepONMF_H4,0.966,0.0076157731058638,0.915,0.0190394327646597,0.97875,0.0047598581911649,0.9162566010005544,0.0189249650015756,0.946875,0.0118996454779123
14-11-8-3,4,UjaNet,DeepONMF_W,0.938,0.0208326666559996,0.845,0.0520816666399991,0.96125,0.0130204166599997,0.8570195515594274,0.0462327847974879,0.903125,0.0325510416499994
14-11-8-5,4,KNN,DeepONMF_H4,0.9068,0.0065726706900619,0.767,0.016431676725155,0.94175,0.0041079191812887,0.7993393638691393,0.0202867786007422,0.8543749999999999,0.0102697979532218
14-11-8-5,4,KNN,DeepONMF_W,0.8468,0.0128530152104476,0.617,0.0321325380261192,0.90425,0.0080331345065298,0.6402773857284589,0.0309564547930734,0.760625,0.0200828362663245
14-11-8-5,4,SVM,DeepONMF_H4,0.9532,0.0059329587896764,0.8829999999999998,0.0148323969741913,0.97075,0.0037080992435478,0.8873696553470987,0.0177621951433366,0.926875,0.0092702481088696
14-11-8-5,4,SVM,DeepONMF_W,0.8844,0.0085322916030806,0.7110000000000001,0.0213307290077015,0.92775,0.0053326822519254,0.7170794258314979,0.0223985029644335,0.819375,0.0133317056298134
14-11-8-5,4,UjaNet,DeepONMF_H4,0.9716,0.0077974354758471,0.929,0.0194935886896179,0.98225,0.0048733971724045,0.9318353816945876,0.0179142398977122,0.955625,0.0121834929310112
14-11-8-5,4,UjaNet,DeepONMF_W,0.942,0.0142126704035518,0.8550000000000001,0.0355316760088796,0.96375,0.0088829190022199,0.8576803131204273,0.0346169923853521,0.909375,0.0222072975055498
14-11-8-6-4,5,KNN,DeepONMF_H5,0.9168,0.0102567051239664,0.792,0.0256417628099161,0.948,0.006410440702479,0.8183250544871095,0.0221055244009728,0.8699999999999999,0.0160261017561976
14-11-8-6-4,5,KNN,DeepONMF_W,0.8636000000000001,0.0111713920350151,0.659,0.0279284800875378,0.91475,0.0069821200218844,0.679146193540228,0.0231721764485479,0.786875,0.0174553000547111
14-11-8-6-4,5,SVM,DeepONMF_H5,0.9568,0.0086717933554715,0.892,0.0216794833886788,0.973,0.0054198708471696,0.8930885558853815,0.0234999299565638,0.9325,0.0135496771179242
14-11-8-6-4,5,SVM,DeepONMF_W,0.8992000000000001,0.0041472882706654,0.748,0.0103682206766639,0.937,0.0025920551691659,0.7612771380317339,0.0099547118101813,0.8425,0.0064801379229149
14-11-8-6-4,5,UjaNet,DeepONMF_H5,0.9708,0.0081975606127677,0.927,0.0204939015319192,0.98175,0.0051234753829797,0.9290180409838013,0.0196704192993825,0.954375,0.0128086884574494
14-11-8-6-4,5,UjaNet,DeepONMF_W,0.9464,0.0171697408250677,0.866,0.0429243520626694,0.9665,0.0107310880156674,0.8738043468598337,0.0402438599719238,0.91625,0.0268277200391683
14-3,2,KNN,DeepONMF_H2,0.9428,0.0109178752511648,0.857,0.0272946881279123,0.96425,0.0068236720319781,0.8612493703801999,0.0277365183555427,0.910625,0.0170591800799452
14-3,2,KNN,DeepONMF_W,0.8572,0.0158492902049271,0.643,0.0396232255123178,0.91075,0.0099058063780794,0.6645072407108592,0.0478412468714572,0.776875,0.0247645159451986
14-3,2,SVM,DeepONMF_H2,0.9652,0.0057619441163551,0.913,0.0144048602908879,0.97825,0.0036012150727219,0.9150354302005004,0.0161651201577335,0.945625,0.0090030376818049
14-3,2,SVM,DeepONMF_W,0.8968,0.0100598210719674,0.742,0.0251495526799186,0.9355,0.0062873881699796,0.7573280123754677,0.0266201735850943,0.8387499999999999,0.0157184704249491
14-3,2,UjaNet,DeepONMF_H2,0.9772,0.009444575162494,0.943,0.0236114379062351,0.98575,0.0059028594765588,0.943848000201793,0.0227233519368075,0.964375,0.0147571486913969
14-3,2,UjaNet,DeepONMF_W,0.9412,0.0106395488626162,0.853,0.0265988721565408,0.96325,0.0066497180391352,0.8588306887484866,0.0282216907160406,0.908125,0.0166242950978379
14-6,2,KNN,DeepONMF_H2,0.9264,0.0065421708935184,0.8160000000000001,0.016355427233796,0.954,0.0040888568084489,0.8326542255101902,0.0182207898094621,0.885,0.0102221420211225
14-6,2,KNN,DeepONMF_W,0.8164000000000001,0.0071274118724821,0.541,0.0178185296812054,0.8852499999999999,0.0044546324203013,0.5607472681542359,0.029490709161582,0.713125,0.0111365810507533
14-6,2,SVM,DeepONMF_H2,0.9584,0.008173126696681,0.8960000000000001,0.0204328167417025,0.974,0.0051082041854256,0.8977054530266949,0.0216046914722478,0.935,0.012770510463564
14-6,2,SVM,DeepONMF_W,0.8695999999999999,0.0071274118724821,0.674,0.0178185296812054,0.9185,0.0044546324203013,0.6731713299100341,0.0226045193967944,0.79625,0.0111365810507534
14-6,2,UjaNet,DeepONMF_H2,0.9748,0.0105451410611712,0.937,0.0263628526529281,0.98425,0.006590713163232,0.9389023779543664,0.0253639179574187,0.960625,0.01647678290808
14-6,2,UjaNet,DeepONMF_W,0.94,0.0096953597148325,0.85,0.0242383992870816,0.9625,0.0060595998217703,0.8557787687252396,0.022384903707035,0.90625,0.015148999554426
14-7,2,KNN,DeepONMF_H2,0.9196,0.0053665631459995,0.799,0.0134164078649986,0.94975,0.0033541019662496,0.8206242656507362,0.0142551485022155,0.874375,0.0083852549156241
14-7,2,KNN,DeepONMF_W,0.8092,0.0083186537372342,0.523,0.0207966343430854,0.8807499999999999,0.0051991585857713,0.5370031432938072,0.0212424474152898,0.701875,0.0129978964644284
14-7,2,SVM,DeepONMF_H2,0.9568,0.0059329587896765,0.892,0.0148323969741912,0.973,0.0037080992435477,0.8947721258609495,0.0158280049819498,0.9325,0.0092702481088695
14-7,2,SVM,DeepONMF_W,0.8747999999999999,0.0095498691090506,0.6869999999999999,0.0238746727726266,0.92175,0.0059686681931567,0.6859743172426362,0.0275233315948026,0.804375,0.0149216704828916
14-7,2,UjaNet,DeepONMF_H2,0.9772,0.0084380092438916,0.943,0.021095023109729,0.98575,0.0052737557774323,0.9440229316031626,0.0208556841048522,0.964375,0.0131843894435806
14-7,2,UjaNet,DeepONMF_W,0.9344,0.0116961532137707,0.836,0.0292403830344269,0.959,0.0073100957586067,0.8424609685355048,0.0293095382544448,0.8975,0.0182752393965167
14-8,2,KNN,DeepONMF_H2,0.918,0.0069282032302755,0.795,0.0173205080756887,0.94875,0.0043301270189222,0.8185153548066756,0.0240380802441226,0.871875,0.0108253175473055
14-8,2,KNN,DeepONMF_W,0.8051999999999999,0.0050199601592044,0.513,0.0125499003980111,0.8782500000000001,0.0031374750995028,0.53135532213904,0.012168654169171,0.695625,0.0078436877487569
14-8,2,SVM,DeepONMF_H2,0.9564,0.0038470768123342,0.891,0.0096176920308357,0.97275,0.0024044230077088,0.895139624622679,0.0124510312490769,0.931875,0.0060110575192723
14-8,2,SVM,DeepONMF_W,0.866,0.0128062484748657,0.665,0.0320156211871641,0.91625,0.0080039052967909,0.6627578407865504,0.0326920488827022,0.790625,0.0200097632419776
14-8,2,UjaNet,DeepONMF_H2,0.9788,0.0110995495404093,0.947,0.0277488738510233,0.98675,0.0069372184627557,0.9480853689997792,0.0275770916509086,0.966875,0.0173430461568895
14-8,2,UjaNet,DeepONMF_W,0.9368,0.0087863530545955,0.842,0.0219658826364888,0.9605,0.0054914706591221,0.8473493063453519,0.0212653429791128,0.90125,0.0137286766478054
14-8-3,3,KNN,DeepONMF_H3,0.938,0.0144913767461894,0.8450000000000001,0.0362284418654735,0.96125,0.0090571104663683,0.8560517492007481,0.0331743419732012,0.903125,0.022642776165921
14-8-3,3,KNN,DeepONMF_W,0.8624,0.0043358966777357,0.656,0.0108397416943393,0.914,0.0027099354235848,0.6861088615174138,0.0121095496757732,0.785,0.0067748385589621
14-8-3,3,SVM,DeepONMF_H3,0.9612,0.0062609903369994,0.903,0.0156524758424985,0.97575,0.0039131189606246,0.9053962814909248,0.0169177467434173,0.939375,0.0097827974015615
14-8-3,3,SVM,DeepONMF_W,0.8984,0.0051768716422179,0.7459999999999999,0.0129421791055447,0.9365,0.0032355447763862,0.7623641693619765,0.0092185597427873,0.8412499999999999,0.0080888619409654
14-8-3,3,UjaNet,DeepONMF_H3,0.972,0.0067823299831252,0.93,0.0169558249578132,0.9825000000000002,0.0042389562394532,0.9309949395991765,0.0166073837726014,0.95625,0.0105973905986332
14-8-3,3,UjaNet,DeepONMF_W,0.94,0.0072111025509279,0.85,0.0180277563773199,0.9625,0.0045069390943299,0.8584696580361552,0.0189702152214206,0.90625,0.0112673477358249
14-8-5-3,4,KNN,DeepONMF_H4,0.9304,0.006228964600959,0.826,0.0155724115023974,0.9565,0.0038931028755993,0.8410289604803189,0.0157255078161963,0.89125,0.0097327571889984
14-8-5-3,4,KNN,DeepONMF_W,0.8671999999999999,0.0092303846073714,0.6679999999999999,0.0230759615184286,0.917,0.0057689903796072,0.6859222255397702,0.0170067342490169,0.7925,0.0144224759490179
14-8-5-3,4,SVM,DeepONMF_H4,0.9616,0.0093166517590816,0.904,0.0232916293977042,0.976,0.005822907349426,0.9047425533385794,0.0237877951387236,0.94,0.0145572683735651
14-8-5-3,4,SVM,DeepONMF_W,0.8984,0.0026076809620809,0.746,0.0065192024052026,0.9365,0.0016298006013007,0.7586152947293466,0.0118809972910442,0.8412499999999999,0.0040745015032516
14-8-5-3,4,UjaNet,DeepONMF_H4,0.9688,0.0087863530545955,0.922,0.0219658826364887,0.9805,0.0054914706591222,0.922794944976755,0.0218834205927769,0.95125,0.0137286766478054
14-8-5-3,4,UjaNet,DeepONMF_W,0.9428,0.0060991802727908,0.857,0.0152479506819768,0.96425,0.0038119876704942,0.8633429476608212,0.0150228835871247,0.910625,0.0095299691762355
14-9,2,KNN,DeepONMF_H2,0.916,0.001414213562373,0.79,0.0035355339059327,0.9475,0.0008838834764831,0.8140260768608025,0.0144856356215926,0.86875,0.0022097086912079
14-9,2,KNN,DeepONMF_W,0.796,0.0132664991614216,0.49,0.033166247903554,0.8724999999999999,0.0082915619758885,0.5164415679923634,0.0464043004559546,0.68125,0.0207289049397213
14-9,2,SVM,DeepONMF_H2,0.9584,0.0049799598391955,0.8959999999999999,0.0124498995979887,0.974,0.0031124748994971,0.8981148317908911,0.0151337107790519,0.935,0.0077811872487429
14-9,2,SVM,DeepONMF_W,0.8700000000000001,0.0098994949366116,0.675,0.0247487373415291,0.91875,0.0061871843353824,0.6698185584339573,0.0273636368425397,0.796875,0.0154679608384557
14-9,2,UjaNet,DeepONMF_H2,0.9756,0.0088769364084688,0.939,0.022192341021172,0.98475,0.005548085255293,0.940315207428026,0.0213957093046746,0.961875,0.0138702131382325
14-9,2,UjaNet,DeepONMF_W,0.9344,0.0137404512298541,0.836,0.0343511280746353,0.959,0.0085877820186588,0.8479267936296706,0.0318832250581121,0.8975,0.021469455046647
14-9-5,3,KNN,DeepONMF_H3,0.9176,0.0051768716422179,0.7940000000000002,0.0129421791055448,0.9485,0.003235544776386,0.8170433725530769,0.0059039581659331,0.8712499999999999,0.0080888619409654
14-9-5,3,KNN,DeepONMF_W,0.8408000000000001,0.0125379424149259,0.6020000000000001,0.0313448560373149,0.9005000000000001,0.0078362140093287,0.625387329014463,0.0416116923393814,0.75125,0.0195905350233218
14-9-5,3,SVM,DeepONMF_H3,0.9564,0.0079246451024635,0.891,0.0198116127561589,0.97275,0.0049529031890397,0.8925646066139912,0.0205537690252507,0.931875,0.0123822579725993
14-9-5,3,SVM,DeepONMF_W,0.8872,0.0085556998544829,0.718,0.0213892496362074,0.9295,0.0053473124090518,0.725528235975586,0.0199453028661734,0.8237500000000001,0.0133682810226296
